"측정일자","측정시간","지역","지역명","도로명","시작점","종점","기온","습도","재비산먼지평균농도","오염범례"
"2023-01-31","10:59","경북","포항시 남구","대이로(북→남)","경상북도 포항시 남구 이동 663 도","경상북도 포항시 남구 대잠동 985-9 도","5","38","341","매우나쁨"
"2023-01-31","11:12","경북","포항시 남구","중흥로(남→북)","경상북도 포항시 남구 상도동 525 도","경상북도 포항시 남구 상도동 663도","6","37","33","매우좋음"
"2023-01-31","11:16","경북","포항시 북구","중흥로(남→북)","경상북도 포항시 북구 죽도동 717도","경상북도 포항시 북구 죽도동 59도","6","36","50","매우좋음"
"2023-01-31","11:31","경북","포항시 북구","삼호로(남→북)","경상북도 포항시 북구 덕산동 129-1도","경상북도 포항시 북구 환호동 517 도","6","32","102","보통"
"2023-01-31","11:38","경북","포항시 북구","삼흥로(남→북)","경상북도 포항시 북구 두호동 1003도","경상북도 포항시 북구 흥해읍 약성리 318-3도","7","31","238","매우나쁨"
"2023-01-31","11:49","경북","포항시 북구","신덕로(서→동)","경상북도 포항시 북구 양덕동 437 도","경상북도 포항시 북구 양덕동 2223도","7","31","183","나쁨"
"2023-01-31","11:54","경북","포항시 북구","장량로(동→서)","경상북도 포항시 북구 양덕동 2223도","경상북도 포항시 북구 장성동 1595-1 도","7","26","680","매우나쁨"
"2023-01-31","12:56","경북","포항시 북구","천마로(북→남)","경상북도 포항시 북구 양덕동 산74-7 임","경상북도 포항시 북구 환호동 517 도","9","25","115","보통"
"2023-01-31","13:02","경북","포항시 북구","새천년대로(북→남)","경상북도 포항시 북구 여남동 404천","경상북도 포항시 북구 죽도동 698도","10","26","192","나쁨"
"2023-01-31","13:16","경북","포항시 북구","중앙로(북→남)","경상북도 포항시 북구 우현동 69-2도","경상북도 포항시 북구 죽도동 204-1도","10","25","85","좋음"
"2023-01-31","13:25","경북","포항시 남구","중앙로(북→남)","경상북도 포항시 남구 해도동 481도","경상북도 포항시 남구 해도동 236도","10","25","49","매우좋음"
"2023-01-31","13:35","경북","포항시 남구","문예로(북→남)","경상북도 포항시 남구 해도동 236도","경상북도 포항시 남구 대도동 328-19대","10","24","231","매우나쁨"
"2023-01-31","14:47","경북","영천시","호국로(동→서)","경상북도 영천시 고경면 청정리 168-3 도","경상북도 영천시 문외동 43-2 도","10","23","97","좋음"
"2023-01-31","14:54","경북","영천시","최무선로(동→서)","경상북도 영천시 문외동 54-2 도","경상북도 영천시 금호읍 원제리 산58-5도","11","23","48","매우좋음"
"2023-01-31","15:17","경북","영천시","강변로(서→동)","경상북도 영천시 성내동 398 도","경상북도 영천시 완산동 1323 천","10","23","136","보통"
"2023-01-31","15:20","경북","영천시","완산로(북→남)","경상북도 영천시 문외동 43-2 도","경상북도 영천시 완산동 933-3도","10","23","201","매우나쁨"
"2023-01-31","15:23","경북","영천시","시장로(서→동)","경상북도 영천시 금노동 527-3제","경상북도 영천시 완산동 499-26답","10","23","628","매우나쁨"
"2023-01-31","15:29","경북","영천시","영화로(남→북)","경상북도 영천시 금노동 684-1도","경상북도 영천시 조교동 695-4 도","10","24","68","좋음"
"2023-01-31","15:34","경북","영천시","망정로(남→북)","경상북도 영천시 조교동 895-1구","경상북도 영천시 망정동 산14-8 임","11","22","36","매우좋음"
"2023-01-31","16:39","경북","경산시","중앙로(동→서)","경상북도 경산시 중방동 871 도","경상북도 경산시 사정동 84-1철","11","23","80","좋음"
"2023-01-31","16:41","경북","경산시","경산로(남→북)","경상북도 경산시 옥곡동 842도","경상북도 경산시 중산동 144-2도","11","23","74","좋음"
"2023-01-31","16:45","경북","경산시","대학로(북→남)","경상북도 경산시 하양읍 금락리 442 대","경상북도 경산시 중산동 607도","10","24","104","보통"
"2023-01-31","16:49","경북","경산시","경안로(북→남)","경상북도 경산시 대정동 48-3도","경상북도 경산시 백천동 617도","10","23","106","보통"
"2023-01-31","10:30","서울","서초구","강남대로(북→남)","서울특별시 서초구 잠원동 77 도","서울특별시 서초구 양재동 238도","3","57","10","매우좋음"
"2023-01-31","11:12","서울","서초구","서초대로(서→동)","서울특별시 서초구 방배동 2989도","서울특별시 서초구 서초동 1373도","3","56","1","매우좋음"
"2023-01-31","11:47","서울","강남구","테헤란로(동→서)","서울특별시 강남구 삼성동 172-66 도","서울특별시 강남구 역삼동 858 도","4","53","7","매우좋음"
"2023-01-31","12:06","서울","강남구","도산대로(서→동)","서울특별시 강남구 논현동 280 도","서울특별시 강남구 청담동 77-4 도","4","54","5","매우좋음"
"2023-01-31","12:18","서울","강남구","영동대로(북→남)","서울특별시 광진구 자양동 158-17천","서울특별시 강남구 개포동 146-5 도","5","53","111","보통"
"2023-01-31","13:10","서울","송파구","송파대로(남→북)","서울특별시 송파구 장지동 596-21도","서울특별시 광진구 자양동 753-2도","7","47","163","나쁨"
"2023-01-31","13:33","서울","송파구","오금로(서→동)","서울특별시 송파구 신천동 15도","서울특별시 송파구 거여동 산63-2 구","7","48","37","매우좋음"
"2023-01-31","10:12","서울","마포구","월드컵로(북→남)","경기도 고양시덕양구 덕은동 269-4전","서울특별시 마포구 합정동 422도","2","54","3","매우좋음"
"2023-01-31","10:41","서울","마포구","와우산로(남→북)","서울특별시 마포구 상수동 283-2도","서울특별시 마포구 동교동 191-2도","2","54","5","매우좋음"
"2023-01-31","11:04","서울","마포구","성암로(동→서)","서울특별시 마포구 연남동 448-4천","서울특별시 마포구 상암동 862전","3","53","3","매우좋음"
"2023-01-31","11:50","서울","은평구","연서로(남→북)","서울특별시 은평구 역촌동 85-42도","서울특별시 은평구 진관동 2-23도","4","51","8","매우좋음"
"2023-01-31","12:24","서울","은평구","통일로(북→남)","서울특별시 은평구 진관동 75-1도","서울특별시 은평구 응암동 32-1도","4","51","1","매우좋음"
"2023-01-31","12:40","서울","서대문구","통일로(북→남)","서울특별시 서대문구 홍은동 164-46도","서울특별시 서대문구 홍제동 47-32구","4","50","1","매우좋음"
"2023-01-31","12:57","서울","중구","세종대로(북→남)","서울특별시 중구 태평로1가 63-17도","서울특별시 중구 남대문로5가 67-2대","4","49","21","매우좋음"
"2023-01-31","13:07","서울","중구","퇴계로(서→동)","서울특별시 중구 봉래동2가 130도","서울특별시 중구 황학동 2542도","5","48","11","매우좋음"
"2023-01-31","13:26","서울","중구","을지로(동→서)","서울특별시 중구 신당동 226-4도","서울특별시 중구 소공동 100도","5","48","11","매우좋음"
"2023-01-31","13:47","서울","서대문구","신촌로(동→서)","서울특별시 서대문구 충정로3가 58-6 도","서울특별시 마포구 동교동 191-2도","7","47","13","매우좋음"
"2023-01-31","14:05","서울","서대문구","모래내로(서→동)","서울특별시 서대문구 남가좌동 110-4천","서울특별시 서대문구 홍제동 161-1 도","7","51","9","매우좋음"
"2023-01-31","14:31","서울","서대문구","연희로(남→북)","서울특별시 서대문구 창천동 516도","서울특별시 서대문구 홍은동 226-4도","7","50","18","매우좋음"
