날짜,지점,강수량(mm)
20220619,이천,0.0
20220620,이천,0.0
20220621,이천,0.0
20220622,이천,0.0
20220623,이천,44.1
20220624,이천,17.1
20220625,이천,0.0
20220626,이천,0.0
20220627,이천,0.8
20220628,이천,0.0
20220629,이천,36.5
20220630,이천,95.0
20220701,이천,0.0
20220702,이천,0.0
20220703,이천,0.0
20220704,이천,0.0
20220705,이천,8.8
20220706,이천,0.0
20220707,이천,0.6
20220708,이천,1.6
20220709,이천,0.4
20220710,이천,0.0
20220711,이천,19.9
20220712,이천,0.0
20220713,이천,141.0
20220714,이천,1.1
20220715,이천,0.0
20220716,이천,19.0
20220717,이천,0.0
20220718,이천,0.2
20220719,이천,0.0
20220720,이천,0.7
20220721,이천,15.0
20220722,이천,23.0
20220723,이천,28.5
20220724,이천,2.2
20220725,이천,0.0
20220726,이천,0.0
20220727,이천,0.0
20220728,이천,0.0
20220729,이천,0.0
20220730,이천,0.0
20220731,이천,16.6
20220801,이천,21.8
20220802,이천,6.3
20220803,이천,40.5
20220804,이천,0.7
20220805,이천,0.1
20220806,이천,0.0
20220807,이천,0.0
20220808,이천,56.6
20220809,이천,110.8
20220810,이천,56.6
20220811,이천,87.0
20220812,이천,0.0
20220813,이천,6.5
20220814,이천,41.7
20220815,이천,2.9
20220816,이천,0.0
20220817,이천,0.1
20220818,이천,0.0
20220819,이천,15.7
20220820,이천,0.9
20220821,이천,0.0
20220822,이천,0.0
20220823,이천,1.2
20220824,이천,0.0
20220825,이천,0.9
20220826,이천,0.0
20220827,이천,0.0
20220828,이천,0.0
20220829,이천,2.8
20220830,이천,58.2
20220831,이천,2.2
20220901,이천,0.0
20220902,이천,0.0
20220903,이천,0.0
20220904,이천,9.0
20220905,이천,118.0
20220906,이천,64.5
20220907,이천,0.0
20220908,이천,0.0
20220909,이천,0.0
20220910,이천,0.0
20220911,이천,0.0
20220912,이천,0.0
20220913,이천,0.1
20220914,이천,0.0
20220915,이천,0.0
20220916,이천,0.0
20220917,이천,0.0
20220918,이천,0.0
20220919,이천,0.0
20220920,이천,0.0
20220921,이천,0.0
20220922,이천,0.0
20220923,이천,0.6
20220924,이천,0.0
20220925,이천,0.0
20220926,이천,0.0
20220927,이천,0.0
20220928,이천,0.0
20220929,이천,0.0
20220930,이천,0.0
20221001,이천,0.0
20221002,이천,6.5
20221003,이천,23.4
20221004,이천,29.7
20221005,이천,0.2
20221006,이천,0.1
20221007,이천,0.0
20221008,이천,0.0
20221009,이천,19.3
20221010,이천,4.3
20221011,이천,0.0
20221012,이천,0.0
20221013,이천,0.0
20221014,이천,0.0
20221015,이천,0.0
20221016,이천,0.0
20221017,이천,0.0
20221018,이천,0.0
20221019,이천,0.0
20221020,이천,0.0
20221021,이천,0.0
20221022,이천,0.0
20221023,이천,0.0
20221024,이천,0.0
20221025,이천,0.0
20221026,이천,0.0
20221027,이천,0.0
20221028,이천,0.0
20221029,이천,0.0
20221030,이천,0.0
20221031,이천,0.0
20221101,이천,0.0
20221102,이천,0.0
20221103,이천,0.0
20221104,이천,0.0
20221105,이천,0.0
20221106,이천,0.0
20221107,이천,0.0
20221108,이천,0.0
20221109,이천,0.0
20221110,이천,0.0
20221111,이천,0.0
20221112,이천,25.1
20221113,이천,0.2
20221114,이천,0.0
20221115,이천,2.6
20221116,이천,0.0
20221117,이천,0.0
20221118,이천,0.0
20221119,이천,0.0
20221120,이천,0.0
20221121,이천,0.0
20221122,이천,0.2
20221123,이천,0.0
20221124,이천,0.0
20221125,이천,0.0
20221126,이천,0.2
20221127,이천,0.0
20221128,이천,17.1
20221129,이천,2.2
20221130,이천,0.0
20221201,이천,0.0
20221202,이천,0.0
20221203,이천,0.0
20221204,이천,0.0
20221205,이천,0.0
20221206,이천,2.1
20221207,이천,0.1
20221208,이천,0.0
20221209,이천,0.0
20221210,이천,0.0
20221211,이천,0.0
20221212,이천,1.3
20221213,이천,2.8
20221214,이천,0.0
20221215,이천,2.8
20221216,이천,0.0
20221217,이천,0.2
20221218,이천,0.0
20221219,이천,0.0
20221220,이천,0.0
20221221,이천,5.2
20221222,이천,0.0
20221223,이천,0.0
20221224,이천,0.0
20221225,이천,0.0
20221226,이천,0.0
20221227,이천,0.0
20221228,이천,0.2
20221229,이천,0.0
20221230,이천,0.1
20221231,이천,0.0
20230101,이천,0.0
20230102,이천,0.0
20230103,이천,0.0
20230104,이천,0.0
20230105,이천,0.0
20230106,이천,3.1
20230107,이천,0.4
20230108,이천,0.0
20230109,이천,0.0
20230110,이천,0.0
20230111,이천,0.0
20230112,이천,0.1
20230113,이천,25.2
20230114,이천,5.5
20230115,이천,7.7
20230116,이천,0.0
20230117,이천,0.0
20230118,이천,0.0
20230119,이천,0.0
20230120,이천,0.6
20230121,이천,0.0
20230122,이천,0.0
20230123,이천,0.0
20230124,이천,0.0
20230125,이천,0.0
20230126,이천,1.3
20230127,이천,0.0
20230128,이천,0.0
20230129,이천,0.0
20230130,이천,0.0
20230131,이천,0.0
20230201,이천,0.0
20230202,이천,0.0
20230203,이천,0.0
20230204,이천,0.0
20230205,이천,0.0
20230206,이천,0.0
20230207,이천,0.0
20230208,이천,0.0
20230209,이천,0.0
20230210,이천,0.6
20230211,이천,0.0
20230212,이천,0.0
20230213,이천,0.0
20230214,이천,0.0
20230215,이천,0.0
20230216,이천,0.0
20230217,이천,0.0
20230218,이천,0.0
20230219,이천,0.0
20230220,이천,0.0
20230221,이천,0.0
20230222,이천,0.0
20230223,이천,0.0
20230224,이천,0.0
20230225,이천,0.0
20230226,이천,0.0
20230227,이천,0.0
20230228,이천,0.0
20230301,이천,0.0
20230302,이천,0.0
20230303,이천,0.0
20230304,이천,0.0
20230305,이천,0.0
20230306,이천,0.0
20230307,이천,0.0
20230308,이천,0.0
20230309,이천,0.0
20230310,이천,0.0
20230311,이천,0.0
20230312,이천,3.8
20230313,이천,0.0
20230314,이천,0.0
20230315,이천,0.0
20230316,이천,0.0
20230317,이천,0.0
20230318,이천,0.0
20230319,이천,0.0
20230320,이천,0.0
20230321,이천,0.0
20230322,이천,0.0
20230323,이천,0.8
20230324,이천,0.0
20230325,이천,0.0
20230326,이천,0.0
20230327,이천,0.0
20230328,이천,0.0
20230329,이천,0.0
20230330,이천,0.0
20230331,이천,0.0
20230401,이천,0.0
20230402,이천,0.0
20230403,이천,0.0
20230404,이천,6.0
20230405,이천,28.4
20230406,이천,3.5
20230407,이천,0.0
20230408,이천,0.0
20230409,이천,0.0
20230410,이천,0.0
20230411,이천,2.0
20230412,이천,0.0
20230413,이천,0.0
20230414,이천,0.0
20230415,이천,5.4
20230416,이천,1.7
20230417,이천,0.0
20230418,이천,2.2
20230419,이천,0.0
20230420,이천,0.2
20230421,이천,0.0
20230422,이천,0.0
20230423,이천,0.0
20230424,이천,0.0
20230425,이천,2.1
20230426,이천,0.3
20230427,이천,0.0
20230428,이천,0.0
20230429,이천,4.8
20230430,이천,0.1
20230501,이천,0.0
20230502,이천,0.0
20230503,이천,0.0
20230504,이천,0.0
20230505,이천,32.0
20230506,이천,46.2
20230507,이천,2.3
20230508,이천,0.0
20230509,이천,0.0
20230510,이천,0.0
20230511,이천,0.0
20230512,이천,0.0
20230513,이천,0.0
20230514,이천,0.0
20230515,이천,0.0
20230516,이천,0.0
20230517,이천,0.0
20230518,이천,0.0
20230519,이천,0.0
20230520,이천,0.0
20230521,이천,0.0
20230522,이천,8.1
20230523,이천,0.0
20230524,이천,0.0
20230525,이천,0.0
20230526,이천,0.3
20230527,이천,18.9
20230528,이천,35.8
20230529,이천,9.9
20230530,이천,15.6
20230531,이천,0.0
20230601,이천,0.0
20230602,이천,0.0
20230603,이천,0.0
20230604,이천,0.0
20230605,이천,0.0
20230606,이천,0.2
20230607,이천,0.0
20230608,이천,0.0
20230609,이천,6.7
20230610,이천,0.0
20230611,이천,6.9
20230612,이천,0.0
20230613,이천,0.0
20230614,이천,0.0
20230615,이천,1.3
20230616,이천,0.0
20230617,이천,0.0
20230618,이천,0.0
20230619,이천,0.0
20230620,이천,6.4
20230621,이천,46.4
20230622,이천,0.5
20230623,이천,0.0
20230624,이천,0.0
20230625,이천,0.0
20230626,이천,41.0
20230627,이천,4.0
20230628,이천,0.2
20230629,이천,41.8
20230630,이천,0.6
20230701,이천,0.0
20230702,이천,0.0
20230703,이천,0.0
20230704,이천,39.5
20230705,이천,30.9
20230706,이천,0.0
20230707,이천,0.0
20230708,이천,1.1
20230709,이천,18.8
20230710,이천,1.9
20230711,이천,66.9
20230712,이천,0.1
20230713,이천,39.4
20230714,이천,120.9
20230715,이천,30.4
20230716,이천,0.1
20230717,이천,28.0
20230718,이천,33.6
20230719,이천,0.0
20230720,이천,0.0
20230721,이천,0.0
20230722,이천,1.0
20230723,이천,23.1
20230724,이천,13.7
20230725,이천,0.0
20230726,이천,2.5
20230727,이천,0.0
20230728,이천,0.0
20230729,이천,0.0
20230730,이천,0.0
20230731,이천,95.3
20230801,이천,0.0
20230802,이천,0.0
20230803,이천,0.0
20230804,이천,0.0
20230805,이천,0.0
20230806,이천,0.1
20230807,이천,23.6
20230808,이천,0.0
20230809,이천,2.6
20230810,이천,91.8
20230811,이천,15.0
20230812,이천,0.9
20230813,이천,0.0
20230814,이천,0.0
20230815,이천,0.0
20230816,이천,0.0
20230817,이천,0.0
20230818,이천,0.0
20230819,이천,0.0
20230820,이천,0.0
20230821,이천,0.0
20230822,이천,5.9
20230823,이천,46.8
20230824,이천,30.8
20230825,이천,2.2
20230826,이천,0.0
20230827,이천,0.1
20230828,이천,0.7
20230829,이천,22.4
20230830,이천,11.0
20230831,이천,0.0
20230901,이천,0.0
20230902,이천,0.0
20230903,이천,7.8
20230904,이천,1.1
20230905,이천,0.0
20230906,이천,0.0
20230907,이천,0.0
20230908,이천,0.0
20230909,이천,0.0
20230910,이천,0.0
20230911,이천,0.0
20230912,이천,0.0
20230913,이천,33.6
20230914,이천,1.7
20230915,이천,15.4
20230916,이천,6.9
20230917,이천,0.0
20230918,이천,0.1
20230919,이천,0.0
20230920,이천,62.2
20230921,이천,0.0
20230922,이천,0.0
20230923,이천,0.0
20230924,이천,0.0
20230925,이천,1.7
20230926,이천,25.3
20230927,이천,11.0
20230928,이천,0.0
20230929,이천,0.0
20230930,이천,1.1
20231001,이천,0.0
20231002,이천,0.0
20231003,이천,0.0
20231004,이천,18.7
20231005,이천,0.0
20231006,이천,0.0
20231007,이천,0.0
20231008,이천,0.0
20231009,이천,0.0
20231010,이천,0.0
20231011,이천,0.0
20231012,이천,0.0
20231013,이천,0.0
20231014,이천,1.4
20231015,이천,0.0
20231016,이천,0.0
20231017,이천,0.0
20231018,이천,0.0
20231019,이천,15.7
20231020,이천,0.0
20231021,이천,1.4
20231022,이천,0.0
20231023,이천,0.0
20231024,이천,0.0
20231025,이천,0.0
20231026,이천,1.0
20231027,이천,0.5
20231028,이천,0.0
20231029,이천,0.0
20231030,이천,0.0
20231031,이천,0.0
20231101,이천,0.0
20231102,이천,0.0
20231103,이천,1.0
20231104,이천,1.7
20231105,이천,30.2
20231106,이천,45.5
20231107,이천,1.2
20231108,이천,0.0
20231109,이천,0.6
20231110,이천,0.0
20231111,이천,0.0
20231112,이천,0.0
20231113,이천,0.0
20231114,이천,0.0
20231115,이천,0.0
20231116,이천,5.6
20231117,이천,0.8
20231118,이천,0.0
20231119,이천,0.0
20231120,이천,0.0
20231121,이천,0.0
20231122,이천,0.0
20231123,이천,0.2
20231124,이천,0.0
20231125,이천,0.0
20231126,이천,0.0
20231127,이천,7.8
20231128,이천,0.0
20231129,이천,0.5
20231130,이천,0.0
20231201,이천,0.0
20231202,이천,0.1
20231203,이천,0.0
20231204,이천,0.0
20231205,이천,0.0
20231206,이천,4.9
20231207,이천,0.0
20231208,이천,0.0
20231209,이천,0.0
20231210,이천,0.0
20231211,이천,14.6
20231212,이천,0.4
20231213,이천,0.0
20231214,이천,20.8
20231215,이천,33.8
20231216,이천,2.9
20231217,이천,0.0
20231218,이천,0.0
20231219,이천,0.1
20231220,이천,0.8
20231221,이천,0.0
20231222,이천,0.0
20231223,이천,0.0
20231224,이천,0.5
20231225,이천,1.3
20231226,이천,0.0
20231227,이천,0.0
20231228,이천,0.0
20231229,이천,0.0
20231230,이천,16.1
20231231,이천,3.4
20240101,이천,0.0
20240102,이천,0.0
20240103,이천,2.2
20240104,이천,0.0
20240105,이천,0.1
20240106,이천,1.2
20240107,이천,0.0
20240108,이천,0.0
20240109,이천,3.6
20240110,이천,0.0
20240111,이천,0.0
20240112,이천,0.0
20240113,이천,0.0
20240114,이천,3.2
20240115,이천,0.0
20240116,이천,0.0
20240117,이천,9.1
20240118,이천,3.0
20240119,이천,0.0
20240120,이천,3.4
20240121,이천,0.0
20240122,이천,0.0
20240123,이천,0.0
20240124,이천,0.0
20240125,이천,0.0
20240126,이천,0.0
20240127,이천,0.0
20240128,이천,0.0
20240129,이천,0.0
20240130,이천,0.0
20240131,이천,0.0
20240201,이천,0.0
20240202,이천,0.0
20240203,이천,0.0
20240204,이천,0.0
20240205,이천,7.5
20240206,이천,0.5
20240207,이천,0.0
20240208,이천,0.0
20240209,이천,0.0
20240210,이천,0.0
20240211,이천,0.0
20240212,이천,0.0
20240213,이천,0.0
20240214,이천,0.0
20240215,이천,3.1
20240216,이천,0.0
20240217,이천,0.0
20240218,이천,24.2
20240219,이천,15.6
20240220,이천,4.7
20240221,이천,23.1
20240222,이천,7.8
20240223,이천,0.2
20240224,이천,2.2
20240225,이천,2.7
20240226,이천,0.0
20240227,이천,0.0
20240228,이천,0.0
20240229,이천,0.0
20240301,이천,0.0
20240302,이천,0.0
20240303,이천,0.2
20240304,이천,0.0
20240305,이천,0.0
20240306,이천,0.0
20240307,이천,0.0
20240308,이천,0.0
20240309,이천,0.0
20240310,이천,0.0
20240311,이천,0.0
20240312,이천,0.5
20240313,이천,0.0
20240314,이천,0.0
20240315,이천,0.0
20240316,이천,0.0
20240317,이천,0.1
20240318,이천,0.0
20240319,이천,4.4
20240320,이천,0.0
20240321,이천,0.0
20240322,이천,3.7
20240323,이천,1.5
20240324,이천,0.0
20240325,이천,5.4
20240326,이천,15.8
20240327,이천,0.0
20240328,이천,4.9
20240329,이천,1.4
20240330,이천,0.0
20240331,이천,0.0
20240401,이천,0.0
20240402,이천,0.0
20240403,이천,7.8
20240404,이천,0.0
20240405,이천,0.0
20240406,이천,0.0
20240407,이천,0.0
20240408,이천,0.0
20240409,이천,0.0
20240410,이천,0.0
20240411,이천,0.0
20240412,이천,0.0
20240413,이천,0.0
20240414,이천,0.0
20240415,이천,32.1
20240416,이천,3.9
20240417,이천,0.0
20240418,이천,0.0
20240419,이천,0.0
20240420,이천,8.9
20240421,이천,0.0
20240422,이천,0.0
20240423,이천,0.0
20240424,이천,19.0
20240425,이천,0.0
20240426,이천,0.0
20240427,이천,0.0
20240428,이천,0.0
20240429,이천,0.0
20240430,이천,0.0
20240501,이천,0.0
20240502,이천,0.0
20240503,이천,0.0
20240504,이천,0.0
20240505,이천,34.1
20240506,이천,6.8
20240507,이천,3.5
20240508,이천,0.0
20240509,이천,0.0
20240510,이천,0.0
20240511,이천,16.1
20240512,이천,0.0
20240513,이천,0.0
20240514,이천,0.0
