날짜,지점,강수량(mm)
20220621,양평,0.0
20220622,양평,0.0
20220623,양평,95.7
20220624,양평,21.1
20220625,양평,0.0
20220626,양평,0.0
20220627,양평,19.8
20220628,양평,0.5
20220629,양평,41.7
20220630,양평,181.6
20220701,양평,3.1
20220702,양평,0.0
20220703,양평,0.0
20220704,양평,0.0
20220705,양평,0.2
20220706,양평,1.4
20220707,양평,2.1
20220708,양평,2.2
20220709,양평,0.0
20220710,양평,0.0
20220711,양평,17.2
20220712,양평,0.0
20220713,양평,133.3
20220714,양평,0.6
20220715,양평,0.0
20220716,양평,6.8
20220717,양평,0.0
20220718,양평,0.0
20220719,양평,1.1
20220720,양평,0.5
20220721,양평,12.5
20220722,양평,22.5
20220723,양평,28.6
20220724,양평,3.3
20220725,양평,0.0
20220726,양평,0.0
20220727,양평,0.0
20220728,양평,0.0
20220729,양평,0.0
20220730,양평,1.9
20220731,양평,18.6
20220801,양평,19.2
20220802,양평,4.5
20220803,양평,136.6
20220804,양평,1.2
20220805,양평,0.5
20220806,양평,0.0
20220807,양평,0.0
20220808,양평,261.9
20220809,양평,249.8
20220810,양평,24.8
20220811,양평,85.7
20220812,양평,0.0
20220813,양평,1.6
20220814,양평,43.5
20220815,양평,2.5
20220816,양평,0.0
20220817,양평,10.4
20220818,양평,0.0
20220819,양평,39.1
20220820,양평,0.0
20220821,양평,0.0
20220822,양평,0.7
20220823,양평,1.9
20220824,양평,0.0
20220825,양평,2.0
20220826,양평,0.0
20220827,양평,12.0
20220828,양평,0.0
20220829,양평,1.1
20220830,양평,46.3
20220831,양평,2.1
20220901,양평,0.0
20220902,양평,0.0
20220903,양평,0.0
20220904,양평,20.6
20220905,양평,143.5
20220906,양평,52.4
20220907,양평,0.0
20220908,양평,0.0
20220909,양평,0.0
20220910,양평,0.0
20220911,양평,0.0
20220912,양평,0.0
20220913,양평,0.0
20220914,양평,0.0
20220915,양평,0.0
20220916,양평,0.0
20220917,양평,0.0
20220918,양평,0.0
20220919,양평,0.0
20220920,양평,0.0
20220921,양평,0.0
20220922,양평,0.0
20220923,양평,0.5
20220924,양평,0.0
20220925,양평,0.0
20220926,양평,0.0
20220927,양평,0.0
20220928,양평,0.0
20220929,양평,0.0
20220930,양평,0.0
20221001,양평,0.0
20221002,양평,7.4
20221003,양평,38.7
20221004,양평,38.0
20221005,양평,0.5
20221006,양평,0.0
20221007,양평,0.0
20221008,양평,0.0
20221009,양평,13.3
20221010,양평,2.2
20221011,양평,0.0
20221012,양평,0.0
20221013,양평,0.0
20221014,양평,0.0
20221015,양평,0.0
20221016,양평,0.0
20221017,양평,0.0
20221018,양평,0.0
20221019,양평,0.0
20221020,양평,0.0
20221021,양평,0.0
20221022,양평,0.0
20221023,양평,0.0
20221024,양평,0.0
20221025,양평,0.0
20221026,양평,0.0
20221027,양평,0.0
20221028,양평,0.0
20221029,양평,0.0
20221030,양평,0.0
20221031,양평,0.0
20221101,양평,0.0
20221102,양평,0.0
20221103,양평,0.0
20221104,양평,0.0
20221105,양평,0.0
20221106,양평,0.0
20221107,양평,0.0
20221108,양평,0.0
20221109,양평,0.0
20221110,양평,0.0
20221111,양평,0.0
20221112,양평,26.6
20221113,양평,0.0
20221114,양평,0.0
20221115,양평,2.6
20221116,양평,0.0
20221117,양평,0.0
20221118,양평,0.0
20221119,양평,0.0
20221120,양평,0.0
20221121,양평,0.0
20221122,양평,0.3
20221123,양평,0.0
20221124,양평,0.0
20221125,양평,0.9
20221126,양평,1.4
20221127,양평,0.0
20221128,양평,11.0
20221129,양평,2.2
20221130,양평,0.0
20221201,양평,0.0
20221202,양평,0.0
20221203,양평,0.2
20221204,양평,0.0
20221205,양평,0.0
20221206,양평,0.1
20221207,양평,0.9
20221208,양평,0.0
20221209,양평,0.0
20221210,양평,0.0
20221211,양평,0.0
20221212,양평,1.4
20221213,양평,2.1
20221214,양평,0.0
20221215,양평,2.2
20221216,양평,0.0
20221217,양평,0.1
20221218,양평,0.0
20221219,양평,0.0
20221220,양평,0.0
20221221,양평,3.7
20221222,양평,0.0
20221223,양평,0.0
20221224,양평,0.0
20221225,양평,0.0
20221226,양평,0.0
20221227,양평,0.0
20221228,양평,0.0
20221229,양평,0.0
20221230,양평,0.0
20221231,양평,0.0
20230101,양평,0.0
20230102,양평,0.0
20230103,양평,0.0
20230104,양평,0.0
20230105,양평,0.0
20230106,양평,0.9
20230107,양평,2.4
20230108,양평,0.0
20230109,양평,0.0
20230110,양평,0.0
20230111,양평,0.0
20230112,양평,0.0
20230113,양평,28.0
20230114,양평,3.2
20230115,양평,6.8
20230116,양평,0.0
20230117,양평,0.0
20230118,양평,0.0
20230119,양평,0.0
20230120,양평,1.7
20230121,양평,0.0
20230122,양평,0.0
20230123,양평,0.0
20230124,양평,0.0
20230125,양평,0.0
20230126,양평,0.5
20230127,양평,0.0
20230128,양평,0.0
20230129,양평,0.0
20230130,양평,0.0
20230131,양평,0.0
20230201,양평,0.0
20230202,양평,0.0
20230203,양평,0.0
20230204,양평,0.0
20230205,양평,0.0
20230206,양평,0.0
20230207,양평,0.0
20230208,양평,0.0
20230209,양평,0.0
20230210,양평,0.7
20230211,양평,0.0
20230212,양평,0.0
20230213,양평,0.0
20230214,양평,0.0
20230215,양평,0.0
20230216,양평,0.0
20230217,양평,0.0
20230218,양평,0.0
20230219,양평,0.1
20230220,양평,0.0
20230221,양평,0.0
20230222,양평,0.0
20230223,양평,0.0
20230224,양평,0.0
20230225,양평,0.0
20230226,양평,0.0
20230227,양평,0.0
20230228,양평,0.0
20230301,양평,0.0
20230302,양평,0.0
20230303,양평,0.0
20230304,양평,0.0
20230305,양평,0.0
20230306,양평,0.0
20230307,양평,0.0
20230308,양평,0.0
20230309,양평,0.9
20230310,양평,0.0
20230311,양평,0.0
20230312,양평,7.6
20230313,양평,0.0
20230314,양평,0.0
20230315,양평,0.0
20230316,양평,0.0
20230317,양평,0.0
20230318,양평,0.0
20230319,양평,0.0
20230320,양평,0.0
20230321,양평,0.0
20230322,양평,0.0
20230323,양평,0.7
20230324,양평,0.0
20230325,양평,0.0
20230326,양평,0.0
20230327,양평,0.0
20230328,양평,0.0
20230329,양평,0.0
20230330,양평,0.0
20230331,양평,0.0
20230401,양평,0.0
20230402,양평,0.0
20230403,양평,0.0
20230404,양평,5.5
20230405,양평,42.8
20230406,양평,3.6
20230407,양평,0.0
20230408,양평,0.0
20230409,양평,0.0
20230410,양평,0.0
20230411,양평,2.1
20230412,양평,0.0
20230413,양평,0.0
20230414,양평,0.0
20230415,양평,4.3
20230416,양평,0.0
20230417,양평,0.0
20230418,양평,1.6
20230419,양평,0.0
20230420,양평,0.0
20230421,양평,0.0
20230422,양평,0.0
20230423,양평,0.0
20230424,양평,0.0
20230425,양평,1.2
20230426,양평,0.2
20230427,양평,0.0
20230428,양평,0.2
20230429,양평,11.6
20230430,양평,0.4
20230501,양평,0.0
20230502,양평,0.0
20230503,양평,0.0
20230504,양평,0.0
20230505,양평,34.3
20230506,양평,43.0
20230507,양평,0.0
20230508,양평,0.0
20230509,양평,0.0
20230510,양평,0.0
20230511,양평,0.0
20230512,양평,0.0
20230513,양평,0.0
20230514,양평,0.0
20230515,양평,0.0
20230516,양평,0.0
20230517,양평,0.0
20230518,양평,0.0
20230519,양평,0.0
20230520,양평,0.0
20230521,양평,0.1
20230522,양평,0.0
20230523,양평,0.0
20230524,양평,0.0
20230525,양평,0.0
20230526,양평,0.3
20230527,양평,15.7
20230528,양평,39.4
20230529,양평,10.7
20230530,양평,0.0
20230531,양평,0.0
20230601,양평,0.0
20230602,양평,0.0
20230603,양평,0.0
20230604,양평,0.0
20230605,양평,0.0
20230606,양평,0.1
20230607,양평,0.0
20230608,양평,0.6
20230609,양평,7.0
20230610,양평,0.0
20230611,양평,1.4
20230612,양평,0.0
20230613,양평,0.0
20230614,양평,0.0
20230615,양평,0.0
20230616,양평,0.0
20230617,양평,0.0
20230618,양평,0.0
20230619,양평,0.0
20230620,양평,1.5
20230621,양평,36.5
20230622,양평,0.8
20230623,양평,0.0
20230624,양평,0.0
20230625,양평,0.0
20230626,양평,47.6
20230627,양평,5.9
20230628,양평,0.0
20230629,양평,59.2
20230630,양평,0.5
20230701,양평,0.0
20230702,양평,0.0
20230703,양평,0.0
20230704,양평,43.0
20230705,양평,31.5
20230706,양평,0.0
20230707,양평,0.0
20230708,양평,0.0
20230709,양평,36.9
20230710,양평,42.8
20230711,양평,92.5
20230712,양평,0.1
20230713,양평,44.4
20230714,양평,114.5
20230715,양평,7.1
20230716,양평,0.4
20230717,양평,8.4
20230718,양평,34.1
20230719,양평,0.0
20230720,양평,0.0
20230721,양평,0.0
20230722,양평,2.2
20230723,양평,38.1
20230724,양평,2.8
20230725,양평,0.0
20230726,양평,27.5
20230727,양평,0.0
20230728,양평,0.0
20230729,양평,0.0
20230730,양평,0.0
20230731,양평,0.0
20230801,양평,0.0
20230802,양평,0.0
20230803,양평,0.0
20230804,양평,0.0
20230805,양평,0.0
20230806,양평,0.0
20230807,양평,0.0
20230808,양평,0.0
20230809,양평,0.5
20230810,양평,49.7
20230811,양평,14.2
20230812,양평,2.7
20230813,양평,0.0
20230814,양평,0.0
20230815,양평,0.0
20230816,양평,0.0
20230817,양평,0.0
20230818,양평,0.0
20230819,양평,0.0
20230820,양평,0.0
20230821,양평,0.0
20230822,양평,0.2
20230823,양평,73.0
20230824,양평,32.3
20230825,양평,0.7
20230826,양평,0.0
20230827,양평,0.0
20230828,양평,2.5
20230829,양평,21.8
20230830,양평,10.1
20230831,양평,0.0
20230901,양평,0.0
20230902,양평,0.0
20230903,양평,3.7
20230904,양평,2.2
20230905,양평,0.0
20230906,양평,0.0
20230907,양평,0.0
20230908,양평,0.0
20230909,양평,0.0
20230910,양평,0.0
20230911,양평,0.0
20230912,양평,0.0
20230913,양평,34.9
20230914,양평,0.8
20230915,양평,4.8
20230916,양평,16.0
20230917,양평,7.4
20230918,양평,0.0
20230919,양평,0.0
20230920,양평,26.0
20230921,양평,0.0
20230922,양평,0.0
20230923,양평,0.0
20230924,양평,0.0
20230925,양평,2.8
20230926,양평,17.3
20230927,양평,16.0
20230928,양평,0.0
20230929,양평,0.0
20230930,양평,1.5
20231001,양평,0.0
20231002,양평,0.0
20231003,양평,0.0
20231004,양평,13.2
20231005,양평,0.0
20231006,양평,0.0
20231007,양평,0.0
20231008,양평,0.0
20231009,양평,0.2
20231010,양평,0.0
20231011,양평,0.0
20231012,양평,0.0
20231013,양평,0.0
20231014,양평,3.6
20231015,양평,0.0
20231016,양평,0.0
20231017,양평,0.0
20231018,양평,0.0
20231019,양평,11.3
20231020,양평,0.0
20231021,양평,0.4
20231022,양평,0.0
20231023,양평,0.0
20231024,양평,0.0
20231025,양평,0.0
20231026,양평,25.2
20231027,양평,0.0
20231028,양평,0.0
20231029,양평,0.0
20231030,양평,0.0
20231031,양평,0.0
20231101,양평,0.0
20231102,양평,0.0
20231103,양평,0.0
20231104,양평,0.0
20231105,양평,19.1
20231106,양평,59.5
20231107,양평,1.3
20231108,양평,0.0
20231109,양평,0.0
20231110,양평,0.0
20231111,양평,0.0
20231112,양평,0.0
20231113,양평,0.0
20231114,양평,0.0
20231115,양평,0.0
20231116,양평,5.1
20231117,양평,0.4
20231118,양평,0.0
20231119,양평,0.0
20231120,양평,0.0
20231121,양평,0.0
20231122,양평,0.0
20231123,양평,0.3
20231124,양평,0.0
20231125,양평,0.0
20231126,양평,0.0
20231127,양평,3.9
20231128,양평,0.0
20231129,양평,0.3
20231130,양평,0.0
20231201,양평,0.0
20231202,양평,0.1
20231203,양평,0.0
20231204,양평,0.0
20231205,양평,0.0
20231206,양평,11.4
20231207,양평,0.0
20231208,양평,0.0
20231209,양평,0.0
20231210,양평,0.0
20231211,양평,8.3
20231212,양평,0.3
20231213,양평,0.0
20231214,양평,15.3
20231215,양평,35.5
20231216,양평,2.4
20231217,양평,0.0
20231218,양평,0.0
20231219,양평,0.0
20231220,양평,0.9
20231221,양평,0.0
20231222,양평,0.0
20231223,양평,0.0
20231224,양평,0.6
20231225,양평,0.8
20231226,양평,0.0
20231227,양평,0.0
20231228,양평,0.0
20231229,양평,0.0
20231230,양평,11.3
20231231,양평,8.7
20240101,양평,0.0
20240102,양평,0.0
20240103,양평,0.6
20240104,양평,0.0
20240105,양평,0.0
20240106,양평,1.0
20240107,양평,0.0
20240108,양평,0.0
20240109,양평,2.2
20240110,양평,0.0
20240111,양평,0.0
20240112,양평,0.0
20240113,양평,0.0
20240114,양평,3.4
20240115,양평,0.0
20240116,양평,0.0
20240117,양평,7.8
20240118,양평,1.5
20240119,양평,0.0
20240120,양평,0.4
20240121,양평,0.2
20240122,양평,0.0
20240123,양평,0.0
20240124,양평,0.0
20240125,양평,0.0
20240126,양평,0.0
20240127,양평,0.0
20240128,양평,0.0
20240129,양평,0.0
20240130,양평,0.0
20240131,양평,0.0
20240201,양평,0.0
20240202,양평,0.0
20240203,양평,0.3
20240204,양평,0.0
20240205,양평,1.8
20240206,양평,0.2
20240207,양평,0.0
20240208,양평,0.0
20240209,양평,0.0
20240210,양평,0.0
20240211,양평,0.0
20240212,양평,0.0
20240213,양평,0.0
20240214,양평,0.1
20240215,양평,5.1
20240216,양평,0.0
20240217,양평,0.0
20240218,양평,16.8
20240219,양평,21.9
20240220,양평,1.4
20240221,양평,11.5
20240222,양평,2.5
20240223,양평,0.1
20240224,양평,2.0
20240225,양평,2.3
20240226,양평,0.0
20240227,양평,0.0
20240228,양평,0.0
20240229,양평,0.0
20240301,양평,0.0
20240302,양평,0.0
20240303,양평,1.2
20240304,양평,0.0
20240305,양평,0.0
20240306,양평,0.0
20240307,양평,1.3
20240308,양평,0.0
20240309,양평,0.0
20240310,양평,0.0
20240311,양평,0.0
20240312,양평,0.2
20240313,양평,0.0
20240314,양평,0.0
20240315,양평,0.0
20240316,양평,0.0
20240317,양평,0.0
20240318,양평,0.0
20240319,양평,0.5
20240320,양평,0.0
20240321,양평,0.0
20240322,양평,4.8
20240323,양평,0.9
20240324,양평,0.0
20240325,양평,4.2
20240326,양평,10.9
20240327,양평,0.0
20240328,양평,2.2
20240329,양평,1.5
20240330,양평,0.0
20240331,양평,0.0
20240401,양평,0.0
20240402,양평,0.0
20240403,양평,4.0
20240404,양평,0.0
20240405,양평,0.0
20240406,양평,0.0
20240407,양평,0.0
20240408,양평,0.0
20240409,양평,0.0
20240410,양평,0.0
20240411,양평,0.1
20240412,양평,0.0
20240413,양평,0.0
20240414,양평,0.0
20240415,양평,21.9
20240416,양평,1.7
20240417,양평,0.0
20240418,양평,0.0
20240419,양평,0.0
20240420,양평,5.5
20240421,양평,0.0
20240422,양평,0.0
20240423,양평,0.0
20240424,양평,14.9
20240425,양평,0.0
20240426,양평,0.0
20240427,양평,0.0
20240428,양평,0.0
20240429,양평,0.0
20240430,양평,0.0
20240501,양평,0.0
20240502,양평,0.0
20240503,양평,0.0
20240504,양평,0.0
20240505,양평,42.3
20240506,양평,7.6
20240507,양평,0.5
20240508,양평,0.0
20240509,양평,0.0
20240510,양평,0.0
20240511,양평,17.5
20240512,양평,0.0
20240513,양평,0.0
20240514,양평,0.0
