날짜,지점,강수량(mm)
20220506,수원,0.0
20220507,수원,0.1
20220508,수원,2.4
20220509,수원,0.0
20220510,수원,0.0
20220511,수원,0.0
20220512,수원,0.0
20220513,수원,0.0
20220514,수원,0.0
20220515,수원,0.0
20220516,수원,0.0
20220517,수원,0.0
20220518,수원,0.5
20220519,수원,0.0
20220520,수원,0.0
20220521,수원,0.0
20220522,수원,0.0
20220523,수원,0.0
20220524,수원,0.0
20220525,수원,10.0
20220526,수원,0.0
20220527,수원,0.0
20220528,수원,0.0
20220529,수원,0.0
20220530,수원,0.4
20220531,수원,0.0
20220601,수원,0.0
20220602,수원,0.0
20220603,수원,0.0
20220604,수원,0.0
20220605,수원,0.3
20220606,수원,3.1
20220607,수원,0.0
20220608,수원,0.0
20220609,수원,0.1
20220610,수원,1.3
20220611,수원,0.0
20220612,수원,0.0
20220613,수원,0.0
20220614,수원,0.5
20220615,수원,52.7
20220616,수원,0.1
20220617,수원,0.0
20220618,수원,0.0
