날짜,지점,강수량(mm)
20220621,파주,0.4
20220622,파주,0.0
20220623,파주,140.5
20220624,파주,1.4
20220625,파주,0.0
20220626,파주,0.0
20220627,파주,41.7
20220628,파주,3.2
20220629,파주,70.2
20220630,파주,199.1
20220701,파주,0.6
20220702,파주,0.0
20220703,파주,0.0
20220704,파주,0.0
20220705,파주,25.6
20220706,파주,18.7
20220707,파주,3.8
20220708,파주,1.2
20220709,파주,0.0
20220710,파주,0.0
20220711,파주,0.0
20220712,파주,0.0
20220713,파주,109.0
20220714,파주,4.0
20220715,파주,0.0
20220716,파주,6.3
20220717,파주,0.0
20220718,파주,0.0
20220719,파주,0.0
20220720,파주,0.6
20220721,파주,33.0
20220722,파주,0.0
20220723,파주,45.6
20220724,파주,3.0
20220725,파주,0.0
20220726,파주,0.0
20220727,파주,0.0
20220728,파주,0.0
20220729,파주,6.2
20220730,파주,2.7
20220731,파주,29.9
20220801,파주,33.4
20220802,파주,27.2
20220803,파주,2.2
20220804,파주,0.0
20220805,파주,0.0
20220806,파주,1.4
20220807,파주,0.2
20220808,파주,134.5
20220809,파주,68.6
20220810,파주,0.3
20220811,파주,0.0
20220812,파주,0.0
20220813,파주,7.1
20220814,파주,1.6
20220815,파주,20.8
20220816,파주,0.0
20220817,파주,0.0
20220818,파주,0.0
20220819,파주,34.5
20220820,파주,0.0
20220821,파주,0.0
20220822,파주,0.5
20220823,파주,2.3
20220824,파주,0.0
20220825,파주,0.5
20220826,파주,0.0
20220827,파주,0.0
20220828,파주,0.0
20220829,파주,2.0
20220830,파주,16.4
20220831,파주,0.0
20220901,파주,0.0
20220902,파주,0.0
20220903,파주,0.0
20220904,파주,29.9
20220905,파주,91.4
20220906,파주,15.1
20220907,파주,0.0
20220908,파주,0.0
20220909,파주,0.0
20220910,파주,0.0
20220911,파주,0.1
20220912,파주,0.0
20220913,파주,0.0
20220914,파주,0.2
20220915,파주,0.0
20220916,파주,7.7
20220917,파주,4.5
20220918,파주,0.0
20220919,파주,0.0
20220920,파주,0.0
20220921,파주,0.0
20220922,파주,0.0
20220923,파주,3.5
20220924,파주,0.0
20220925,파주,0.0
20220926,파주,0.0
20220927,파주,0.0
20220928,파주,0.0
20220929,파주,0.0
20220930,파주,0.0
20221001,파주,0.0
20221002,파주,30.9
20221003,파주,118.4
20221004,파주,6.2
20221005,파주,0.0
20221006,파주,0.0
20221007,파주,0.0
20221008,파주,0.0
20221009,파주,23.4
20221010,파주,2.2
20221011,파주,0.0
20221012,파주,0.0
20221013,파주,0.0
20221014,파주,0.0
20221015,파주,0.0
20221016,파주,0.5
20221017,파주,0.0
20221018,파주,0.0
20221019,파주,0.0
20221020,파주,0.0
20221021,파주,0.0
20221022,파주,0.0
20221023,파주,0.0
20221024,파주,0.0
20221025,파주,0.0
20221026,파주,0.0
20221027,파주,0.0
20221028,파주,0.0
20221029,파주,0.0
20221030,파주,0.0
20221031,파주,0.0
20221101,파주,0.0
20221102,파주,0.0
20221103,파주,0.0
20221104,파주,0.0
20221105,파주,0.0
20221106,파주,0.0
20221107,파주,0.0
20221108,파주,0.0
20221109,파주,0.0
20221110,파주,0.0
20221111,파주,0.0
20221112,파주,40.1
20221113,파주,0.0
20221114,파주,0.0
20221115,파주,1.3
20221116,파주,0.0
20221117,파주,0.0
20221118,파주,0.0
20221119,파주,0.0
20221120,파주,0.0
20221121,파주,0.0
20221122,파주,0.0
20221123,파주,0.0
20221124,파주,0.0
20221125,파주,1.2
20221126,파주,0.0
20221127,파주,0.0
20221128,파주,42.5
20221129,파주,4.1
20221130,파주,0.0
20221201,파주,0.0
20221202,파주,0.0
20221203,파주,1.5
20221204,파주,0.0
20221205,파주,0.0
20221206,파주,0.3
20221207,파주,0.1
20221208,파주,0.0
20221209,파주,0.1
20221210,파주,0.0
20221211,파주,0.0
20221212,파주,1.2
20221213,파주,0.1
20221214,파주,0.0
20221215,파주,1.0
20221216,파주,0.0
20221217,파주,0.0
20221218,파주,0.0
20221219,파주,0.0
20221220,파주,0.0
20221221,파주,3.9
20221222,파주,0.0
20221223,파주,0.0
20221224,파주,0.0
20221225,파주,0.0
20221226,파주,0.0
20221227,파주,0.0
20221228,파주,0.2
20221229,파주,0.0
20221230,파주,0.0
20221231,파주,0.0
20230101,파주,0.0
20230102,파주,0.0
20230103,파주,0.0
20230104,파주,0.0
20230105,파주,0.0
20230106,파주,1.3
20230107,파주,0.0
20230108,파주,0.0
20230109,파주,0.0
20230110,파주,0.0
20230111,파주,0.0
20230112,파주,0.0
20230113,파주,31.3
20230114,파주,2.8
20230115,파주,3.4
20230116,파주,0.0
20230117,파주,0.0
20230118,파주,0.0
20230119,파주,2.7
20230120,파주,0.0
20230121,파주,0.0
20230122,파주,0.6
20230123,파주,0.1
20230124,파주,0.0
20230125,파주,0.0
20230126,파주,0.1
20230127,파주,0.0
20230128,파주,0.4
20230129,파주,0.2
20230130,파주,0.0
20230131,파주,0.0
20230201,파주,0.0
20230202,파주,0.0
20230203,파주,0.0
20230204,파주,0.0
20230205,파주,0.0
20230206,파주,0.0
20230207,파주,0.0
20230208,파주,0.0
20230209,파주,0.0
20230210,파주,0.7
20230211,파주,0.0
20230212,파주,0.0
20230213,파주,0.0
20230214,파주,0.0
20230215,파주,0.0
20230216,파주,0.0
20230217,파주,0.0
20230218,파주,0.0
20230219,파주,0.3
20230220,파주,0.0
20230221,파주,0.0
20230222,파주,0.0
20230223,파주,0.0
20230224,파주,0.0
20230225,파주,0.0
20230226,파주,0.0
20230227,파주,0.0
20230228,파주,0.0
20230301,파주,0.0
20230302,파주,0.0
20230303,파주,0.0
20230304,파주,0.0
20230305,파주,0.0
20230306,파주,0.0
20230307,파주,0.0
20230308,파주,9.7
20230309,파주,0.7
20230310,파주,0.0
20230311,파주,0.0
20230312,파주,4.1
20230313,파주,0.0
20230314,파주,0.0
20230315,파주,0.1
20230316,파주,0.0
20230317,파주,0.0
20230318,파주,0.0
20230319,파주,0.0
20230320,파주,0.0
20230321,파주,0.0
20230322,파주,0.0
20230323,파주,0.1
20230324,파주,0.0
20230325,파주,0.0
20230326,파주,0.0
20230327,파주,0.0
20230328,파주,0.0
20230329,파주,0.0
20230330,파주,0.0
20230331,파주,0.0
20230401,파주,0.0
20230402,파주,0.0
20230403,파주,0.0
20230404,파주,6.4
20230405,파주,57.5
20230406,파주,1.8
20230407,파주,0.0
20230408,파주,0.0
20230409,파주,0.0
20230410,파주,0.0
20230411,파주,2.3
20230412,파주,0.0
20230413,파주,0.0
20230414,파주,0.0
20230415,파주,2.6
20230416,파주,0.0
20230417,파주,0.0
20230418,파주,2.2
20230419,파주,0.0
20230420,파주,0.9
20230421,파주,0.0
20230422,파주,0.0
20230423,파주,0.0
20230424,파주,0.0
20230425,파주,2.2
20230426,파주,0.0
20230427,파주,0.0
20230428,파주,4.5
20230429,파주,21.9
20230430,파주,0.0
20230501,파주,0.0
20230502,파주,0.0
20230503,파주,0.0
20230504,파주,0.0
20230505,파주,47.0
20230506,파주,30.2
20230507,파주,0.0
20230508,파주,0.0
20230509,파주,0.0
20230510,파주,0.0
20230511,파주,0.0
20230512,파주,0.0
20230513,파주,0.3
20230514,파주,0.0
20230515,파주,0.0
20230516,파주,0.0
20230517,파주,0.0
20230518,파주,0.0
20230519,파주,0.0
20230520,파주,0.0
20230521,파주,0.5
20230522,파주,0.0
20230523,파주,0.0
20230524,파주,0.0
20230525,파주,0.0
20230526,파주,0.0
20230527,파주,41.2
20230528,파주,18.7
20230529,파주,1.3
20230530,파주,0.0
20230531,파주,0.0
20230601,파주,0.0
20230602,파주,0.0
20230603,파주,0.0
20230604,파주,0.0
20230605,파주,0.0
20230606,파주,0.0
20230607,파주,0.1
20230608,파주,45.2
20230609,파주,1.5
20230610,파주,13.5
20230611,파주,1.6
20230612,파주,0.0
20230613,파주,0.3
20230614,파주,0.0
20230615,파주,0.0
20230616,파주,0.0
20230617,파주,0.0
20230618,파주,0.0
20230619,파주,0.0
20230620,파주,6.6
20230621,파주,15.0
20230622,파주,0.4
20230623,파주,0.0
20230624,파주,0.0
20230625,파주,0.0
20230626,파주,40.6
20230627,파주,2.2
20230628,파주,0.0
20230629,파주,62.9
20230630,파주,22.1
20230701,파주,0.0
20230702,파주,0.0
20230703,파주,0.0
20230704,파주,73.7
20230705,파주,10.6
20230706,파주,0.0
20230707,파주,0.0
20230708,파주,0.0
20230709,파주,16.7
20230710,파주,0.0
20230711,파주,46.6
20230712,파주,0.7
20230713,파주,75.3
20230714,파주,30.8
20230715,파주,7.0
20230716,파주,0.0
20230717,파주,4.5
20230718,파주,0.0
20230719,파주,0.0
20230720,파주,0.0
20230721,파주,0.0
20230722,파주,7.1
20230723,파주,72.8
20230724,파주,0.0
20230725,파주,19.2
20230726,파주,76.0
20230727,파주,0.0
20230728,파주,0.0
20230729,파주,0.0
20230730,파주,0.0
20230731,파주,0.0
20230801,파주,0.0
20230802,파주,0.0
20230803,파주,0.0
20230804,파주,0.0
20230805,파주,0.0
20230806,파주,0.0
20230807,파주,0.0
20230808,파주,0.0
20230809,파주,0.0
20230810,파주,54.2
20230811,파주,31.3
20230812,파주,19.7
20230813,파주,0.0
20230814,파주,0.0
20230815,파주,0.0
20230816,파주,0.0
20230817,파주,0.0
20230818,파주,0.0
20230819,파주,0.0
20230820,파주,0.0
20230821,파주,0.0
20230822,파주,20.0
20230823,파주,60.5
20230824,파주,4.0
20230825,파주,0.0
20230826,파주,0.0
20230827,파주,0.0
20230828,파주,24.1
20230829,파주,33.7
20230830,파주,0.3
20230831,파주,0.0
20230901,파주,0.0
20230902,파주,0.0
20230903,파주,0.0
20230904,파주,30.7
20230905,파주,0.0
20230906,파주,0.0
20230907,파주,0.0
20230908,파주,0.0
20230909,파주,0.0
20230910,파주,0.0
20230911,파주,0.0
20230912,파주,0.0
20230913,파주,0.0
20230914,파주,0.0
20230915,파주,0.0
20230916,파주,0.0
20230917,파주,0.0
20230918,파주,0.0
20230919,파주,0.0
20230920,파주,0.0
20230921,파주,0.0
20230922,파주,0.0
20230923,파주,0.0
20230924,파주,0.0
20230925,파주,0.0
20230926,파주,11.4
20230927,파주,0.6
20230928,파주,0.0
20230929,파주,0.0
20230930,파주,0.4
20231001,파주,0.0
20231002,파주,0.0
20231003,파주,0.0
20231004,파주,17.5
20231005,파주,0.0
20231006,파주,0.0
20231007,파주,0.0
20231008,파주,0.0
20231009,파주,0.0
20231010,파주,0.0
20231011,파주,0.0
20231012,파주,0.0
20231013,파주,0.0
20231014,파주,1.8
20231015,파주,0.0
20231016,파주,0.0
20231017,파주,0.0
20231018,파주,0.0
20231019,파주,17.1
20231020,파주,0.0
20231021,파주,1.1
20231022,파주,0.0
20231023,파주,0.0
20231024,파주,0.0
20231025,파주,0.0
20231026,파주,9.0
20231027,파주,0.0
20231028,파주,0.0
20231029,파주,0.0
20231030,파주,0.0
20231031,파주,0.0
20231101,파주,0.5
20231102,파주,0.0
20231103,파주,1.2
20231104,파주,0.0
20231105,파주,16.7
20231106,파주,33.7
20231107,파주,0.0
20231108,파주,0.0
20231109,파주,8.6
20231110,파주,0.0
20231111,파주,0.0
20231112,파주,0.0
20231113,파주,0.0
20231114,파주,0.0
20231115,파주,0.0
20231116,파주,8.5
20231117,파주,0.1
20231118,파주,0.0
20231119,파주,0.0
20231120,파주,0.0
20231121,파주,0.0
20231122,파주,0.0
20231123,파주,0.4
20231124,파주,0.0
20231125,파주,0.0
20231126,파주,0.0
20231127,파주,5.6
20231128,파주,0.0
20231129,파주,0.2
20231130,파주,0.0
20231201,파주,0.0
20231202,파주,0.0
20231203,파주,0.0
20231204,파주,0.0
20231205,파주,0.0
20231206,파주,0.3
20231207,파주,0.0
20231208,파주,0.0
20231209,파주,0.0
20231210,파주,0.0
20231211,파주,17.7
20231212,파주,0.0
20231213,파주,0.0
20231214,파주,17.4
20231215,파주,16.3
20231216,파주,0.2
20231217,파주,0.0
20231218,파주,0.0
20231219,파주,0.1
20231220,파주,0.1
20231221,파주,0.0
20231222,파주,0.0
20231223,파주,0.0
20231224,파주,0.1
20231225,파주,0.4
20231226,파주,0.0
20231227,파주,0.0
20231228,파주,0.0
20231229,파주,0.0
20231230,파주,12.4
20231231,파주,7.0
20240101,파주,0.0
20240102,파주,0.0
20240103,파주,0.2
20240104,파주,0.0
20240105,파주,0.0
20240106,파주,0.5
20240107,파주,0.0
20240108,파주,0.0
20240109,파주,1.1
20240110,파주,0.0
20240111,파주,0.0
20240112,파주,0.0
20240113,파주,0.0
20240114,파주,3.2
20240115,파주,0.0
20240116,파주,0.0
20240117,파주,6.4
20240118,파주,0.0
20240119,파주,0.0
20240120,파주,0.6
20240121,파주,0.1
20240122,파주,0.0
20240123,파주,0.0
20240124,파주,0.0
20240125,파주,0.0
20240126,파주,0.0
20240127,파주,0.0
20240128,파주,0.0
20240129,파주,0.0
20240130,파주,0.0
20240131,파주,0.0
20240201,파주,0.0
20240202,파주,0.0
20240203,파주,0.0
20240204,파주,0.0
20240205,파주,3.7
20240206,파주,0.1
20240207,파주,0.0
20240208,파주,0.0
20240209,파주,0.0
20240210,파주,0.0
20240211,파주,0.0
20240212,파주,0.0
20240213,파주,0.0
20240214,파주,0.0
20240215,파주,11.9
20240216,파주,0.0
20240217,파주,0.0
20240218,파주,24.1
20240219,파주,10.1
20240220,파주,1.0
20240221,파주,12.8
20240222,파주,5.5
20240223,파주,0.3
20240224,파주,0.9
20240225,파주,1.5
20240226,파주,0.0
20240227,파주,0.0
20240228,파주,0.0
20240229,파주,0.0
20240301,파주,0.0
20240302,파주,0.0
20240303,파주,0.0
20240304,파주,0.0
20240305,파주,0.0
20240306,파주,0.0
20240307,파주,0.0
20240308,파주,0.0
20240309,파주,0.0
20240310,파주,0.0
20240311,파주,0.0
20240312,파주,0.3
20240313,파주,0.0
20240314,파주,0.0
20240315,파주,0.0
20240316,파주,0.0
20240317,파주,0.3
20240318,파주,0.0
20240319,파주,0.3
20240320,파주,0.0
20240321,파주,0.0
20240322,파주,1.4
20240323,파주,0.0
20240324,파주,0.0
20240325,파주,2.5
20240326,파주,12.4
20240327,파주,0.0
20240328,파주,1.6
20240329,파주,1.6
20240330,파주,0.0
20240331,파주,0.0
20240401,파주,0.0
20240402,파주,0.0
20240403,파주,0.0
20240404,파주,0.0
20240405,파주,0.0
20240406,파주,0.0
20240407,파주,0.0
20240408,파주,0.0
20240409,파주,0.0
20240410,파주,0.0
20240411,파주,0.1
20240412,파주,0.0
20240413,파주,0.0
20240414,파주,0.0
20240415,파주,14.0
20240416,파주,0.8
20240417,파주,0.0
20240418,파주,0.0
20240419,파주,0.0
20240420,파주,2.9
20240421,파주,0.0
20240422,파주,0.0
20240423,파주,0.0
20240424,파주,5.5
20240425,파주,0.0
20240426,파주,0.0
20240427,파주,0.0
20240428,파주,0.0
20240429,파주,0.0
20240430,파주,0.0
20240501,파주,0.0
20240502,파주,0.0
20240503,파주,0.0
20240504,파주,0.0
20240505,파주,52.1
20240506,파주,14.2
20240507,파주,2.9
20240508,파주,0.0
20240509,파주,0.0
20240510,파주,0.0
20240511,파주,23.0
20240514,파주,0.0
