날짜,지점,강수량(mm)
20220619,인천,0.0
20220620,인천,0.0
20220621,인천,0.0
20220622,인천,0.0
20220623,인천,92.3
20220624,인천,8.4
20220625,인천,0.0
20220626,인천,0.0
20220627,인천,2.3
20220628,인천,2.6
20220629,인천,24.9
20220630,인천,126.1
20220701,인천,0.0
20220702,인천,0.0
20220703,인천,0.0
20220704,인천,0.0
20220705,인천,0.0
20220706,인천,0.0
20220707,인천,0.5
20220708,인천,0.0
20220709,인천,0.0
20220710,인천,0.0
20220711,인천,0.0
20220712,인천,0.0
20220713,인천,168.0
20220714,인천,0.5
20220715,인천,0.0
20220716,인천,0.0
20220717,인천,0.0
20220718,인천,0.0
20220719,인천,0.0
20220720,인천,0.7
20220721,인천,12.8
20220722,인천,0.0
20220723,인천,11.6
20220724,인천,0.4
20220725,인천,0.0
20220726,인천,0.0
20220727,인천,0.0
20220728,인천,0.0
20220729,인천,0.0
20220730,인천,0.0
20220731,인천,20.7
20220801,인천,31.3
20220802,인천,148.2
20220803,인천,51.1
20220804,인천,0.0
20220805,인천,0.0
20220806,인천,0.0
20220807,인천,0.0
20220808,인천,207.8
20220809,인천,113.1
20220810,인천,6.3
20220811,인천,19.4
20220812,인천,0.0
20220813,인천,6.5
20220814,인천,1.4
20220815,인천,0.0
20220816,인천,0.0
20220817,인천,0.0
20220818,인천,0.0
20220819,인천,11.3
20220820,인천,0.0
20220821,인천,0.0
20220822,인천,0.0
20220823,인천,2.8
20220824,인천,0.0
20220825,인천,1.6
20220826,인천,0.0
20220827,인천,0.0
20220828,인천,0.0
20220829,인천,1.0
20220830,인천,34.1
20220831,인천,0.0
20220901,인천,0.0
20220902,인천,0.0
20220903,인천,0.0
20220904,인천,27.1
20220905,인천,95.5
20220906,인천,25.5
20220907,인천,0.0
20220908,인천,0.0
20220909,인천,0.0
20220910,인천,0.0
20220911,인천,0.0
20220912,인천,0.0
20220913,인천,0.0
20220914,인천,0.0
20220915,인천,0.0
20220916,인천,14.9
20220917,인천,0.5
20220918,인천,0.0
20220919,인천,0.0
20220920,인천,0.0
20220921,인천,0.0
20220922,인천,0.0
20220923,인천,4.3
20220924,인천,0.0
20220925,인천,0.0
20220926,인천,0.0
20220927,인천,0.0
20220928,인천,0.0
20220929,인천,0.0
20220930,인천,0.0
20221001,인천,0.0
20221002,인천,17.8
20221003,인천,57.1
20221004,인천,7.0
20221005,인천,0.0
20221006,인천,0.0
20221007,인천,0.0
20221008,인천,0.0
20221009,인천,17.3
20221010,인천,2.9
20221011,인천,0.0
20221012,인천,0.0
20221013,인천,0.0
20221014,인천,0.0
20221015,인천,0.0
20221016,인천,0.0
20221017,인천,0.0
20221018,인천,0.0
20221019,인천,0.0
20221020,인천,0.0
20221021,인천,0.0
20221022,인천,0.0
20221023,인천,0.0
20221024,인천,0.0
20221025,인천,0.0
20221026,인천,0.0
20221027,인천,0.0
20221028,인천,0.0
20221029,인천,0.0
20221030,인천,0.0
20221031,인천,0.0
20221101,인천,0.0
20221102,인천,0.0
20221103,인천,0.0
20221104,인천,0.0
20221105,인천,0.0
20221106,인천,0.0
20221107,인천,0.0
20221108,인천,0.0
20221109,인천,0.0
20221110,인천,0.0
20221111,인천,0.0
20221112,인천,47.7
20221113,인천,0.0
20221114,인천,0.0
20221115,인천,1.0
20221116,인천,0.0
20221117,인천,0.0
20221118,인천,0.0
20221119,인천,0.0
20221120,인천,0.0
20221121,인천,0.0
20221122,인천,0.0
20221123,인천,0.0
20221124,인천,0.0
20221125,인천,0.1
20221126,인천,0.0
20221127,인천,0.0
20221128,인천,30.1
20221129,인천,2.4
20221130,인천,0.0
20221201,인천,0.0
20221202,인천,0.0
20221203,인천,1.4
20221204,인천,0.0
20221205,인천,0.0
20221206,인천,0.1
20221207,인천,0.7
20221208,인천,0.0
20221209,인천,0.0
20221210,인천,0.0
20221211,인천,0.0
20221212,인천,2.1
20221213,인천,1.3
20221214,인천,0.0
20221215,인천,2.5
20221216,인천,0.0
20221217,인천,1.3
20221218,인천,0.0
20221219,인천,0.0
20221220,인천,0.0
20221221,인천,3.9
20221222,인천,0.0
20221223,인천,0.0
20221224,인천,0.0
20221225,인천,0.0
20221226,인천,0.0
20221227,인천,0.0
20221228,인천,0.2
20221229,인천,0.3
20221230,인천,0.2
20221231,인천,0.0
20230101,인천,0.0
20230102,인천,0.0
20230103,인천,0.0
20230104,인천,0.0
20230105,인천,0.0
20230106,인천,3.2
20230107,인천,0.0
20230108,인천,0.0
20230109,인천,0.0
20230110,인천,0.0
20230111,인천,0.0
20230112,인천,0.0
20230113,인천,36.0
20230114,인천,3.6
20230115,인천,1.3
20230116,인천,0.0
20230117,인천,0.0
20230118,인천,0.0
20230119,인천,1.5
20230120,인천,0.0
20230121,인천,0.0
20230122,인천,0.0
20230123,인천,0.0
20230124,인천,0.0
20230125,인천,0.0
20230126,인천,1.6
20230127,인천,0.0
20230128,인천,0.0
20230129,인천,0.0
20230130,인천,0.0
20230131,인천,0.0
20230201,인천,0.0
20230202,인천,0.0
20230203,인천,0.0
20230204,인천,0.0
20230205,인천,0.0
20230206,인천,0.0
20230207,인천,0.0
20230208,인천,0.0
20230209,인천,0.0
20230210,인천,0.2
20230211,인천,0.0
20230212,인천,0.0
20230213,인천,0.0
20230214,인천,0.0
20230215,인천,0.0
20230216,인천,0.0
20230217,인천,0.0
20230218,인천,0.0
20230219,인천,0.3
20230220,인천,0.0
20230221,인천,0.0
20230222,인천,0.0
20230223,인천,0.0
20230224,인천,0.0
20230225,인천,0.0
20230226,인천,0.0
20230227,인천,0.0
20230228,인천,0.0
20230301,인천,0.0
20230302,인천,0.0
20230303,인천,0.0
20230304,인천,0.0
20230305,인천,0.0
20230306,인천,0.0
20230307,인천,0.0
20230308,인천,4.4
20230309,인천,1.1
20230310,인천,0.0
20230311,인천,0.0
20230312,인천,4.5
20230313,인천,0.0
20230314,인천,0.0
20230315,인천,0.0
20230316,인천,0.0
20230317,인천,0.0
20230318,인천,0.0
20230319,인천,0.0
20230320,인천,0.0
20230321,인천,0.0
20230322,인천,0.0
20230323,인천,0.0
20230324,인천,0.0
20230325,인천,0.0
20230326,인천,0.0
20230327,인천,0.0
20230328,인천,0.0
20230329,인천,0.0
20230330,인천,0.0
20230331,인천,0.0
20230401,인천,0.0
20230402,인천,0.0
20230403,인천,0.0
20230404,인천,10.6
20230405,인천,40.5
20230406,인천,2.5
20230407,인천,0.0
20230408,인천,0.0
20230409,인천,0.0
20230410,인천,0.0
20230411,인천,0.3
20230412,인천,0.0
20230413,인천,0.0
20230414,인천,0.0
20230415,인천,2.9
20230416,인천,0.0
20230417,인천,0.0
20230418,인천,1.2
20230419,인천,0.0
20230420,인천,0.0
20230421,인천,0.0
20230422,인천,0.0
20230423,인천,0.0
20230424,인천,0.0
20230425,인천,0.0
20230426,인천,0.0
20230427,인천,0.0
20230428,인천,2.1
20230429,인천,10.3
20230430,인천,0.0
20230501,인천,0.0
20230502,인천,0.0
20230503,인천,0.0
20230504,인천,0.0
20230505,인천,14.3
20230506,인천,47.5
20230507,인천,0.0
20230508,인천,0.0
20230509,인천,0.0
20230510,인천,0.0
20230511,인천,0.0
20230512,인천,0.0
20230513,인천,0.0
20230514,인천,0.0
20230515,인천,0.0
20230516,인천,0.0
20230517,인천,0.0
20230518,인천,0.0
20230519,인천,0.0
20230520,인천,0.0
20230521,인천,0.3
20230522,인천,0.0
20230523,인천,0.0
20230524,인천,0.0
20230525,인천,0.0
20230526,인천,0.1
20230527,인천,28.1
20230528,인천,40.9
20230529,인천,2.6
20230530,인천,0.0
20230531,인천,0.0
20230601,인천,0.0
20230602,인천,0.0
20230603,인천,0.0
20230604,인천,0.0
20230605,인천,0.0
20230606,인천,0.0
20230607,인천,0.0
20230608,인천,1.3
20230609,인천,1.0
20230610,인천,5.0
20230611,인천,11.2
20230612,인천,0.0
20230613,인천,0.0
20230614,인천,0.0
20230615,인천,0.0
20230616,인천,0.0
20230617,인천,0.0
20230618,인천,0.0
20230619,인천,0.0
20230620,인천,15.2
20230621,인천,20.5
20230622,인천,0.0
20230623,인천,0.0
20230624,인천,0.0
20230625,인천,0.0
20230626,인천,17.8
20230627,인천,0.0
20230628,인천,0.0
20230629,인천,44.0
20230630,인천,0.2
20230701,인천,0.0
20230702,인천,0.0
20230703,인천,0.0
20230704,인천,63.8
20230705,인천,6.1
20230706,인천,0.0
20230707,인천,0.0
20230708,인천,0.0
20230709,인천,15.9
20230710,인천,3.0
20230711,인천,41.0
20230712,인천,0.4
20230713,인천,109.9
20230714,인천,41.2
20230715,인천,0.7
20230716,인천,0.2
20230717,인천,0.0
20230718,인천,2.5
20230719,인천,0.0
20230720,인천,0.0
20230721,인천,0.0
20230722,인천,5.3
20230723,인천,79.0
20230724,인천,0.0
20230725,인천,0.2
20230726,인천,1.6
20230727,인천,0.0
20230728,인천,0.0
20230729,인천,0.0
20230730,인천,0.0
20230731,인천,0.0
20230801,인천,0.0
20230802,인천,0.0
20230803,인천,0.0
20230804,인천,0.0
20230805,인천,0.0
20230806,인천,0.0
20230807,인천,7.8
20230808,인천,0.0
20230809,인천,0.0
20230810,인천,70.5
20230811,인천,46.6
20230812,인천,21.7
20230813,인천,0.0
20230814,인천,0.0
20230815,인천,0.0
20230816,인천,0.0
20230817,인천,0.0
20230818,인천,0.0
20230819,인천,0.0
20230820,인천,0.0
20230821,인천,0.0
20230822,인천,11.7
20230823,인천,81.0
20230824,인천,5.7
20230825,인천,0.3
20230826,인천,0.0
20230827,인천,0.0
20230828,인천,21.6
20230829,인천,30.5
20230830,인천,0.1
20230831,인천,0.0
20230901,인천,0.0
20230902,인천,0.0
20230903,인천,0.0
20230904,인천,0.2
20230905,인천,0.0
20230906,인천,0.0
20230907,인천,0.0
20230908,인천,0.0
20230909,인천,0.0
20230910,인천,0.0
20230911,인천,0.0
20230912,인천,0.0
20230913,인천,22.6
20230914,인천,0.0
20230915,인천,6.1
20230916,인천,26.7
20230917,인천,0.0
20230918,인천,0.0
20230919,인천,0.0
20230920,인천,29.5
20230921,인천,0.1
20230922,인천,0.0
20230923,인천,0.0
20230924,인천,0.0
20230925,인천,1.0
20230926,인천,19.1
20230927,인천,3.4
20230928,인천,0.0
20230929,인천,0.0
20230930,인천,20.5
20231001,인천,0.0
20231002,인천,0.0
20231003,인천,0.0
20231004,인천,0.9
20231005,인천,0.0
20231006,인천,0.0
20231007,인천,0.0
20231008,인천,0.2
20231009,인천,1.2
20231010,인천,0.0
20231011,인천,0.0
20231012,인천,0.0
20231013,인천,0.0
20231014,인천,8.1
20231015,인천,0.0
20231016,인천,0.0
20231017,인천,0.0
20231018,인천,0.0
20231019,인천,3.9
20231020,인천,0.0
20231021,인천,2.5
20231022,인천,0.0
20231023,인천,0.0
20231024,인천,0.0
20231025,인천,0.0
20231026,인천,0.0
20231027,인천,0.0
20231028,인천,0.0
20231029,인천,0.0
20231030,인천,0.0
20231031,인천,0.0
20231101,인천,0.0
20231102,인천,0.0
20231103,인천,0.0
20231104,인천,0.0
20231105,인천,15.3
20231106,인천,27.1
20231107,인천,0.0
20231108,인천,0.0
20231109,인천,3.7
20231110,인천,0.0
20231111,인천,0.0
20231112,인천,0.0
20231113,인천,0.0
20231114,인천,0.0
20231115,인천,0.0
20231116,인천,10.1
20231117,인천,2.3
20231118,인천,0.0
20231119,인천,0.0
20231120,인천,0.0
20231121,인천,0.0
20231122,인천,0.0
20231123,인천,0.0
20231124,인천,0.0
20231125,인천,0.0
20231126,인천,0.0
20231127,인천,4.6
20231128,인천,0.0
20231129,인천,0.0
20231130,인천,0.0
20231201,인천,0.0
20231202,인천,0.0
20231203,인천,0.0
20231204,인천,0.0
20231205,인천,0.0
20231206,인천,2.5
20231207,인천,0.0
20231208,인천,0.0
20231209,인천,0.0
20231210,인천,0.0
20231211,인천,13.4
20231212,인천,0.0
20231213,인천,0.0
20231214,인천,17.0
20231215,인천,27.3
20231216,인천,0.3
20231217,인천,0.0
20231218,인천,0.0
20231219,인천,0.1
20231220,인천,0.2
20231221,인천,0.0
20231222,인천,0.0
20231223,인천,0.0
20231224,인천,1.3
20231225,인천,0.2
20231226,인천,0.0
20231227,인천,0.0
20231228,인천,0.0
20231229,인천,0.0
20231230,인천,10.5
20231231,인천,3.1
20240101,인천,0.0
20240102,인천,0.0
20240103,인천,0.0
20240104,인천,0.0
20240105,인천,0.0
20240106,인천,2.1
20240107,인천,0.0
20240108,인천,0.0
20240109,인천,1.8
20240110,인천,0.0
20240111,인천,0.0
20240112,인천,0.0
20240113,인천,0.0
20240114,인천,1.9
20240115,인천,0.0
20240116,인천,0.0
20240117,인천,9.9
20240118,인천,0.1
20240119,인천,0.0
20240120,인천,0.4
20240121,인천,0.1
20240122,인천,0.0
20240123,인천,0.0
20240124,인천,0.0
20240125,인천,0.0
20240126,인천,0.0
20240127,인천,0.0
20240128,인천,0.0
20240129,인천,0.0
20240130,인천,0.0
20240131,인천,0.0
20240201,인천,0.0
20240202,인천,0.0
20240203,인천,0.0
20240204,인천,0.0
20240205,인천,7.4
20240206,인천,0.1
20240207,인천,0.0
20240208,인천,0.0
20240209,인천,0.0
20240210,인천,0.0
20240211,인천,0.0
20240212,인천,0.0
20240213,인천,0.0
20240214,인천,0.0
20240215,인천,6.9
20240216,인천,0.0
20240217,인천,0.0
20240218,인천,10.1
20240219,인천,6.7
20240220,인천,2.3
20240221,인천,18.1
20240222,인천,10.6
20240223,인천,0.0
20240224,인천,0.4
20240225,인천,1.2
20240226,인천,0.0
20240227,인천,0.0
20240228,인천,0.0
20240229,인천,0.0
20240301,인천,0.0
20240302,인천,0.0
20240303,인천,0.0
20240304,인천,0.0
20240305,인천,0.0
20240306,인천,0.0
20240307,인천,0.0
20240308,인천,0.0
20240309,인천,0.0
20240310,인천,0.0
20240311,인천,0.0
20240312,인천,0.0
20240313,인천,0.0
20240314,인천,0.0
20240315,인천,0.0
20240316,인천,0.0
20240317,인천,0.1
20240318,인천,0.0
20240319,인천,0.0
20240320,인천,0.0
20240321,인천,0.0
20240322,인천,0.0
20240323,인천,0.0
20240324,인천,0.0
20240325,인천,4.6
20240326,인천,11.9
20240327,인천,0.0
20240328,인천,0.6
20240329,인천,2.0
20240330,인천,0.0
20240331,인천,0.0
20240401,인천,0.0
20240402,인천,0.0
20240403,인천,0.0
20240404,인천,0.0
20240405,인천,0.0
20240406,인천,0.0
20240407,인천,0.0
20240408,인천,0.0
20240409,인천,0.0
20240410,인천,0.0
20240411,인천,0.0
20240412,인천,0.0
20240413,인천,0.0
20240414,인천,0.0
20240415,인천,19.0
20240416,인천,2.3
20240417,인천,0.0
20240418,인천,0.0
20240419,인천,0.0
20240420,인천,3.3
20240421,인천,0.0
20240422,인천,0.0
20240423,인천,1.2
20240424,인천,9.5
20240425,인천,0.0
20240426,인천,0.0
20240427,인천,0.0
20240428,인천,0.0
20240429,인천,0.0
20240430,인천,0.0
20240501,인천,0.0
20240502,인천,0.0
20240503,인천,0.0
20240504,인천,0.0
20240505,인천,51.0
20240506,인천,12.6
20240507,인천,6.3
20240508,인천,0.0
20240509,인천,0.0
20240510,인천,0.0
20240511,인천,27.9
20240512,인천,0.0
20240513,인천,0.0
20240514,인천,0.0
