날짜,지점,강수량(mm)
2022.1.15,119,0
2022.1.16,119,
2022.1.17,119,0.2
2022.1.18,119,
2022.1.19,119,0.6
2022.1.20,119,
2022.1.21,119,
2022.1.22,119,
2022.1.23,119,
2022.1.24,119,
2022.1.25,119,0.8
2022.1.26,119,
2022.1.27,119,
2022.1.28,119,
2022.1.29,119,
2022.1.30,119,
2022.1.31,119,0.8
2022.2.1,119,1.3
2022.2.2,119,
2022.2.3,119,0
2022.2.4,119,0
2022.2.5,119,
2022.2.6,119,
2022.2.7,119,
2022.2.8,119,
2022.2.9,119,
2022.2.10,119,
2022.2.11,119,
2022.2.12,119,
2022.2.13,119,
2022.2.14,119,1.7
2022.2.15,119,0
2022.2.16,119,0
2022.2.17,119,
2022.2.18,119,
2022.2.19,119,
2022.2.20,119,
2022.2.21,119,0
2022.2.22,119,0
2022.2.23,119,
2022.2.24,119,
2022.2.25,119,
2022.2.26,119,1
2022.2.27,119,
2022.2.28,119,
2022.3.1,119,2.9
2022.3.2,119,
2022.3.3,119,
2022.3.4,119,
2022.3.5,119,
2022.3.6,119,
2022.3.7,119,
2022.3.8,119,
2022.3.9,119,
2022.3.10,119,
2022.3.11,119,
2022.3.12,119,
2022.3.13,119,22.1
2022.3.14,119,7.9
2022.3.15,119,
2022.3.16,119,
2022.3.17,119,0.1
2022.3.18,119,0.5
2022.3.19,119,12.2
2022.3.20,119,
2022.3.21,119,
2022.3.22,119,
2022.3.23,119,
2022.3.24,119,
2022.3.25,119,8.2
2022.3.26,119,20.8
2022.3.27,119,
2022.3.28,119,
2022.3.29,119,
2022.3.30,119,0
2022.3.31,119,
2022.4.1,119,
2022.4.2,119,
2022.4.3,119,
2022.4.4,119,
2022.4.5,119,
2022.4.6,119,
2022.4.7,119,
2022.4.8,119,
2022.4.9,119,1.3
2022.4.10,119,
2022.4.11,119,
2022.4.12,119,0
2022.4.13,119,9.5
2022.4.14,119,1.2
2022.4.15,119,
2022.4.16,119,
2022.4.17,119,
2022.4.18,119,
2022.4.19,119,
2022.4.20,119,
2022.4.21,119,
2022.4.22,119,
2022.4.23,119,
2022.4.24,119,0
2022.4.25,119,4.2
2022.4.26,119,12
2022.4.27,119,
2022.4.28,119,
2022.4.29,119,14.2
2022.4.30,119,
2022.5.1,119,
2022.5.2,119,0
2022.5.3,119,
2022.5.4,119,
2022.5.5,119,
2022.5.6,119,
2022.5.7,119,0.1
2022.5.8,119,2.4
2022.5.9,119,
2022.5.10,119,0
2022.5.11,119,0
2022.5.12,119,
2022.5.13,119,
2022.5.14,119,
2022.5.15,119,
2022.5.16,119,
2022.5.17,119,
2022.5.18,119,0.5
2022.5.19,119,
2022.5.20,119,
2022.5.21,119,
2022.5.22,119,
2022.5.23,119,
2022.5.24,119,
2022.5.25,119,10
2022.5.26,119,
2022.5.27,119,
2022.5.28,119,
2022.5.29,119,
2022.5.30,119,0.4
2022.5.31,119,
2022.6.1,119,
2022.6.2,119,
2022.6.3,119,
2022.6.4,119,
2022.6.5,119,0.3
2022.6.6,119,3.1
2022.6.7,119,
2022.6.8,119,
2022.6.9,119,0.1
2022.6.10,119,1.3
2022.6.11,119,0
2022.6.12,119,
2022.6.13,119,
2022.6.14,119,0.5
2022.6.15,119,52.7
2022.6.16,119,0.1
2022.6.17,119,
2022.6.18,119,
2022.6.19,119,0
2022.6.20,119,
2022.6.21,119,
2022.6.22,119,
2022.6.23,119,65
2022.6.24,119,15.4
2022.6.25,119,
