날짜,지점,강수량(mm)
2020.6.26,99,1.9
2020.6.27,99,
2020.6.28,99,
2020.6.29,99,6
2020.6.30,99,33.7
2020.7.1,99,0.2
2020.7.2,99,
2020.7.3,99,0.1
2020.7.4,99,0.8
2020.7.5,99,
2020.7.6,99,
2020.7.7,99,
2020.7.8,99,
2020.7.9,99,
2020.7.10,99,35.3
2020.7.11,99,
2020.7.12,99,1.6
2020.7.13,99,23.6
2020.7.14,99,12.4
2020.7.15,99,
2020.7.16,99,0.1
2020.7.17,99,
2020.7.18,99,0
2020.7.19,99,17.4
2020.7.20,99,6.3
2020.7.21,99,
2020.7.22,99,0
2020.7.23,99,94.7
2020.7.24,99,5.4
2020.7.25,99,0
2020.7.26,99,0
2020.7.27,99,6.3
2020.7.28,99,
2020.7.29,99,25.9
2020.7.30,99,0
2020.7.31,99,1.1
2020.8.1,99,113.8
2020.8.2,99,66.2
2020.8.3,99,37.4
2020.8.4,99,29.9
2020.8.5,99,44.4
2020.8.6,99,53.2
2020.8.7,99,0
2020.8.8,99,21
2020.8.9,99,143
2020.8.10,99,24.6
2020.8.11,99,48.2
2020.8.12,99,
2020.8.13,99,0.1
2020.8.14,99,5.2
2020.8.15,99,0.9
2020.8.16,99,
2020.8.17,99,
2020.8.18,99,
2020.8.19,99,
2020.8.20,99,
2020.8.21,99,39.7
2020.8.22,99,17
2020.8.23,99,0.1
2020.8.24,99,
2020.8.25,99,
2020.8.26,99,0.5
2020.8.27,99,12.7
2020.8.28,99,13.3
2020.8.29,99,0
2020.8.30,99,11.4
2020.8.31,99,
2020.9.1,99,0
2020.9.2,99,48.1
2020.9.3,99,29
2020.9.4,99,0.4
2020.9.5,99,
2020.9.6,99,1.4
2020.9.7,99,45.4
2020.9.8,99,0
2020.9.9,99,59.2
2020.9.10,99,6.2
2020.9.11,99,0.3
2020.9.12,99,3.8
2020.9.13,99,
2020.9.14,99,
2020.9.15,99,
2020.9.16,99,0.7
2020.9.17,99,
2020.9.18,99,1.2
2020.9.19,99,
2020.9.20,99,
2020.9.21,99,
2020.9.22,99,
2020.9.23,99,
2020.9.24,99,
2020.9.25,99,
2020.9.26,99,
2020.9.27,99,
2020.9.28,99,
2020.9.29,99,
2020.9.30,99,
2020.10.1,99,
2020.10.2,99,3.5
2020.10.3,99,
2020.10.4,99,0
2020.10.5,99,
2020.10.6,99,
2020.10.7,99,
2020.10.8,99,
2020.10.9,99,
2020.10.10,99,
2020.10.11,99,
2020.10.12,99,
2020.10.13,99,
2020.10.14,99,
2020.10.15,99,
2020.10.16,99,0
2020.10.17,99,
2020.10.18,99,
2020.10.19,99,
2020.10.20,99,
2020.10.21,99,
2020.10.22,99,
2020.10.23,99,
2020.10.24,99,
2020.10.25,99,
2020.10.26,99,
2020.10.27,99,
2020.10.28,99,
2020.10.29,99,
2020.10.30,99,
2020.10.31,99,
2020.11.1,99,4.2
2020.11.2,99,0.2
2020.11.3,99,
2020.11.4,99,
2020.11.5,99,
2020.11.6,99,
2020.11.7,99,
2020.11.8,99,
2020.11.9,99,
2020.11.10,99,
2020.11.11,99,
2020.11.12,99,
2020.11.13,99,
2020.11.14,99,
2020.11.15,99,
2020.11.16,99,
2020.11.17,99,0.4
2020.11.18,99,16.5
2020.11.19,99,40
2020.11.20,99,
2020.11.21,99,0.7
2020.11.22,99,2.2
2020.11.23,99,
2020.11.24,99,
2020.11.25,99,
2020.11.26,99,
2020.11.27,99,
2020.11.28,99,
2020.11.29,99,
2020.11.30,99,
2020.12.1,99,
2020.12.2,99,
2020.12.3,99,
2020.12.4,99,
2020.12.5,99,
2020.12.6,99,
2020.12.7,99,
2020.12.8,99,
2020.12.9,99,
2020.12.10,99,0.1
2020.12.11,99,
2020.12.12,99,
2020.12.13,99,4.8
2020.12.14,99,
2020.12.15,99,
2020.12.16,99,
2020.12.17,99,
2020.12.18,99,0.1
2020.12.19,99,
2020.12.20,99,
2020.12.21,99,
2020.12.22,99,
2020.12.23,99,
2020.12.24,99,
2020.12.25,99,
2020.12.26,99,
2020.12.27,99,0.6
2020.12.28,99,0
2020.12.29,99,0.1
2020.12.30,99,
2020.12.31,99,
2021.1.1,99,
2021.1.2,99,
2021.1.3,99,
2021.1.4,99,0.4
2021.1.5,99,0
2021.1.6,99,0.8
2021.1.7,99,
2021.1.8,99,
2021.1.9,99,
2021.1.10,99,
2021.1.11,99,0
2021.1.12,99,1.4
2021.1.13,99,
2021.1.14,99,
2021.1.15,99,0.4
2021.1.16,99,
2021.1.17,99,
2021.1.18,99,0.8
2021.1.19,99,
2021.1.20,99,
2021.1.21,99,4.9
2021.1.22,99,
2021.1.23,99,
2021.1.24,99,
2021.1.25,99,
2021.1.26,99,0.8
2021.1.27,99,
2021.1.28,99,3.4
2021.1.29,99,
2021.1.30,99,
2021.1.31,99,
2021.2.1,99,1.3
2021.2.2,99,0.1
2021.2.3,99,7.5
2021.2.4,99,
2021.2.5,99,
2021.2.6,99,
2021.2.7,99,
2021.2.8,99,
2021.2.9,99,
2021.2.10,99,
2021.2.11,99,
2021.2.12,99,
2021.2.13,99,
2021.2.14,99,
2021.2.15,99,1.1
2021.2.16,99,
2021.2.17,99,
2021.2.18,99,
2021.2.19,99,
2021.2.20,99,
2021.2.21,99,
2021.2.22,99,
2021.2.23,99,
2021.2.24,99,
2021.2.25,99,
2021.2.26,99,
2021.2.27,99,
2021.2.28,99,
2021.3.1,99,64.8
2021.3.2,99,
2021.3.3,99,
2021.3.4,99,
2021.3.5,99,
2021.3.6,99,
2021.3.7,99,
2021.3.8,99,
2021.3.9,99,
2021.3.10,99,
2021.3.11,99,
2021.3.12,99,0.1
2021.3.13,99,
2021.3.14,99,
2021.3.15,99,1.1
2021.3.16,99,0
2021.3.17,99,
2021.3.18,99,
2021.3.19,99,
2021.3.20,99,6
2021.3.21,99,
2021.3.22,99,
2021.3.23,99,
2021.3.24,99,
2021.3.25,99,
2021.3.26,99,
2021.3.27,99,28.3
2021.3.28,99,12
2021.3.29,99,0.1
2021.3.30,99,
2021.3.31,99,
2021.4.1,99,
2021.4.2,99,
2021.4.3,99,48.5
2021.4.4,99,0.2
2021.4.5,99,
2021.4.6,99,
2021.4.7,99,
2021.4.8,99,
2021.4.9,99,
2021.4.10,99,
2021.4.11,99,
2021.4.12,99,30.7
2021.4.13,99,4.2
2021.4.14,99,
2021.4.15,99,
2021.4.16,99,0.6
2021.4.17,99,0.3
2021.4.18,99,
2021.4.19,99,
2021.4.20,99,
2021.4.21,99,
2021.4.22,99,0
2021.4.23,99,0
2021.4.24,99,
2021.4.25,99,
2021.4.26,99,
2021.4.27,99,7.5
2021.4.28,99,0
2021.4.29,99,0.7
2021.4.30,99,13.7
2021.5.1,99,2.5
2021.5.2,99,0.3
2021.5.3,99,
2021.5.4,99,40.9
2021.5.5,99,0
2021.5.6,99,
2021.5.7,99,7.5
2021.5.8,99,
2021.5.9,99,
2021.5.10,99,
2021.5.11,99,
2021.5.12,99,
2021.5.13,99,
2021.5.14,99,
2021.5.15,99,18.1
2021.5.16,99,100
2021.5.17,99,1
2021.5.18,99,
2021.5.19,99,
2021.5.20,99,2.3
2021.5.21,99,2.3
2021.5.22,99,
2021.5.23,99,
2021.5.24,99,
2021.5.25,99,13.5
2021.5.26,99,1.3
2021.5.27,99,16.6
2021.5.28,99,19.7
2021.5.29,99,2.5
2021.5.30,99,9.6
2021.5.31,99,4.9
2021.6.1,99,3.7
2021.6.2,99,
2021.6.3,99,12.6
2021.6.4,99,
2021.6.5,99,0
2021.6.6,99,
2021.6.7,99,0
2021.6.8,99,0.1
2021.6.9,99,
2021.6.10,99,14.3
2021.6.11,99,4.7
2021.6.12,99,
2021.6.13,99,
2021.6.14,99,
2021.6.15,99,4
2021.6.16,99,
2021.6.17,99,0
2021.6.18,99,6.2
2021.6.19,99,
2021.6.20,99,
2021.6.21,99,0
2021.6.22,99,0.8
2021.6.23,99,
2021.6.24,99,
2021.6.25,99,
2021.6.26,99,3.6
2021.6.27,99,
2021.6.28,99,0.4
2021.6.29,99,
2021.6.30,99,0
2021.7.1,99,
2021.7.2,99,0.1
2021.7.3,99,46.2
2021.7.4,99,20.8
2021.7.5,99,0
2021.7.6,99,
2021.7.7,99,
2021.7.8,99,0.1
2021.7.9,99,
2021.7.10,99,3.1
2021.7.11,99,0
2021.7.12,99,
2021.7.13,99,
2021.7.14,99,
2021.7.15,99,
2021.7.16,99,1.1
2021.7.17,99,11.5
2021.7.18,99,2.9
2021.7.19,99,6.7
2021.7.20,99,
2021.7.21,99,
2021.7.22,99,
2021.7.23,99,
2021.7.24,99,
2021.7.25,99,
2021.7.26,99,
2021.7.27,99,
2021.7.28,99,
2021.7.29,99,
2021.7.30,99,
2021.7.31,99,1.1
2021.8.1,99,6.5
2021.8.2,99,6.2
2021.8.3,99,
2021.8.4,99,0.1
2021.8.5,99,
2021.8.6,99,
2021.8.7,99,
2021.8.8,99,4.7
2021.8.9,99,
2021.8.10,99,
2021.8.11,99,
2021.8.12,99,
2021.8.13,99,
2021.8.14,99,
2021.8.15,99,
2021.8.16,99,0
2021.8.17,99,8.9
2021.8.18,99,2.6
2021.8.19,99,
2021.8.20,99,0.2
2021.8.21,99,72.5
2021.8.22,99,0.4
2021.8.23,99,7.9
2021.8.24,99,17.2
2021.8.25,99,22.7
2021.8.26,99,0
2021.8.27,99,1.4
2021.8.28,99,
2021.8.29,99,1.4
2021.8.30,99,
2021.8.31,99,30.6
2021.9.1,99,1.3
2021.9.2,99,
2021.9.3,99,
2021.9.4,99,
2021.9.5,99,
2021.9.6,99,3.7
2021.9.7,99,23.5
2021.9.8,99,
2021.9.9,99,
2021.9.10,99,
2021.9.11,99,
2021.9.12,99,
2021.9.13,99,
2021.9.14,99,
2021.9.15,99,
2021.9.16,99,
2021.9.17,99,
2021.9.18,99,
2021.9.19,99,
2021.9.20,99,
2021.9.21,99,47.2
2021.9.22,99,3.8
2021.9.23,99,
2021.9.24,99,
2021.9.25,99,
2021.9.26,99,
2021.9.27,99,0
2021.9.28,99,2.9
2021.9.29,99,11.1
2021.9.30,99,
2021.10.1,99,1.2
2021.10.2,99,
2021.10.3,99,
2021.10.4,99,42.5
2021.10.5,99,1.4
2021.10.6,99,5.2
2021.10.7,99,5.2
2021.10.8,99,0.6
2021.10.9,99,0
2021.10.10,99,15.1
2021.10.11,99,1.9
2021.10.12,99,
2021.10.13,99,
2021.10.14,99,
2021.10.15,99,1.5
2021.10.16,99,0
2021.10.17,99,
2021.10.18,99,3.5
2021.10.19,99,0
2021.10.20,99,
2021.10.21,99,
2021.10.22,99,
2021.10.23,99,
2021.10.24,99,
2021.10.25,99,
2021.10.26,99,
2021.10.27,99,
2021.10.28,99,
2021.10.29,99,
2021.10.30,99,
2021.10.31,99,1.3
2021.11.1,99,
2021.11.2,99,
2021.11.3,99,
2021.11.4,99,
2021.11.5,99,
2021.11.6,99,
2021.11.7,99,
2021.11.8,99,19.8
2021.11.9,99,
2021.11.10,99,0
2021.11.11,99,0
2021.11.12,99,
2021.11.13,99,
2021.11.14,99,0
2021.11.15,99,
2021.11.16,99,
2021.11.17,99,0
2021.11.18,99,
2021.11.19,99,
2021.11.20,99,
2021.11.21,99,3.9
2021.11.22,99,0.4
2021.11.23,99,
2021.11.24,99,0
2021.11.25,99,
2021.11.26,99,
2021.11.27,99,
2021.11.28,99,
2021.11.29,99,
2021.11.30,99,23.1
2021.12.1,99,
2021.12.2,99,0
2021.12.3,99,0.1
2021.12.4,99,
2021.12.5,99,
2021.12.6,99,
2021.12.7,99,
2021.12.8,99,
2021.12.9,99,
2021.12.10,99,1.8
2021.12.11,99,
2021.12.12,99,
2021.12.13,99,
2021.12.14,99,1.2
2021.12.15,99,0.5
2021.12.16,99,0
2021.12.17,99,
2021.12.18,99,1.7
2021.12.19,99,0.1
2021.12.20,99,
2021.12.21,99,
2021.12.22,99,
2021.12.23,99,
2021.12.24,99,0.3
2021.12.25,99,
2021.12.26,99,
2021.12.27,99,
2021.12.28,99,
2021.12.29,99,0.1
2021.12.30,99,
2021.12.31,99,
2022.1.1,99,
2022.1.2,99,0.4
2022.1.3,99,
2022.1.4,99,
2022.1.5,99,
2022.1.6,99,
2022.1.7,99,
2022.1.8,99,
2022.1.9,99,
2022.1.10,99,1.5
2022.1.11,99,0
2022.1.12,99,
2022.1.13,99,
2022.1.14,99,
2022.1.15,99,0
2022.1.16,99,0
2022.1.17,99,0.3
2022.1.18,99,
2022.1.19,99,2.2
2022.1.20,99,
2022.1.21,99,
2022.1.22,99,
2022.1.23,99,
2022.1.24,99,
2022.1.25,99,0
2022.1.26,99,0
2022.1.27,99,
2022.1.28,99,
2022.1.29,99,
2022.1.30,99,
2022.1.31,99,2.8
2022.2.1,99,0.2
2022.2.2,99,
2022.2.3,99,
2022.2.4,99,
2022.2.5,99,
