ds,자치구,기온,상대습도,초미세먼지,미세먼지
2024-01-01,동대문구,6.8,65.0,9.0,10.0
2024-01-01,동대문구,6.4,65.0,15.0,16.0
2024-01-01,동대문구,7.0,64.0,16.0,17.0
2024-01-01,동대문구,7.1,65.0,1.0,2.0
2024-01-01,동대문구,6.5,68.0,13.0,14.0
2024-01-01,동대문구,7.9,62.0,15.0,17.0
2024-01-01,동대문구,6.9,64.0,16.0,17.0
2024-01-01,동대문구,7.0,63.0,19.0,21.0
2024-01-01,동대문구,6.1,68.0,27.0,29.0
2024-01-01,동대문구,5.9,60.0,28.0,30.0
2024-01-01,동대문구,3.8,87.0,25.0,27.0
2024-01-01,동대문구,6.0,100.0,27.0,29.0
2024-01-01,동대문구,6.5,67.0,0.0,1000.0
2024-01-01,동대문구,6.7,64.0,21.0,23.0
2024-01-01,동대문구,6.6,64.0,36.0,39.0
2024-01-01,동대문구,6.6,66.0,17.0,18.0
2024-01-01,동대문구,7.0,65.0,14.0,15.0
2024-01-01,동대문구,6.9,63.0,12.0,13.0
2024-01-01,동대문구,6.9,64.0,18.0,19.0
2024-01-01,동대문구,6.7,65.0,24.0,26.0
2024-01-01,동대문구,7.0,64.0,25.0,27.0
2024-01-01,동대문구,6.8,65.0,19.0,20.0
2024-01-01,동대문구,7.1,63.0,22.0,24.0
2024-01-01,동대문구,6.0,69.0,14.0,15.0
2024-01-01,동대문구,6.8,65.0,10.0,11.0
2024-01-01,동대문구,5.0,75.0,16.0,17.0
2024-01-01,동대문구,7.4,63.0,1.0,2.0
2024-01-01,동대문구,6.3,70.0,17.0,18.0
2024-01-01,동대문구,5.9,68.0,29.0,31.0
2024-01-01,동대문구,6.6,68.0,1.0,2.0
2024-01-01,동대문구,7.8,61.0,15.0,16.0
2024-01-01,동대문구,6.9,65.0,86.0,94.0
2024-01-01,동대문구,,,2.0,3.0
2024-01-01,동대문구,6.5,65.0,18.0,20.0
