PM25,PM10,지역명,등록일자
7.0,8.0,금천구,2024-01-01 15:07:51
16.0,17.0,금천구,2024-01-01 15:07:51
2.0,3.0,금천구,2024-01-01 15:07:51
12.0,13.0,금천구,2024-01-01 15:07:51
11.0,12.0,금천구,2024-01-01 15:07:51
17.0,18.0,금천구,2024-01-01 15:07:51
3.0,4.0,금천구,2024-01-01 15:07:51
13.0,14.0,금천구,2024-01-01 15:07:52
19.0,21.0,금천구,2024-01-01 16:07:47
16.0,17.0,금천구,2024-01-01 16:07:47
1.0,2.0,금천구,2024-01-01 16:07:48
10.0,12.0,금천구,2024-01-01 16:07:49
16.0,17.0,금천구,2024-01-01 16:07:50
5.0,6.0,금천구,2024-01-01 16:07:50
1.0,2.0,금천구,2024-01-01 16:07:50
15.0,16.0,금천구,2024-01-01 16:07:50
12.0,13.0,금천구,2024-01-01 16:07:50
1.0,2.0,금천구,2024-01-01 16:07:50
14.0,15.0,금천구,2024-01-01 16:07:50
14.0,15.0,금천구,2024-01-01 16:07:50
14.0,15.0,금천구,2024-01-01 16:07:50
10.0,11.0,금천구,2024-01-01 16:07:50
9.0,10.0,금천구,2024-01-01 16:07:51
5.0,6.0,금천구,2024-01-01 16:07:51
13.0,14.0,금천구,2024-01-01 16:07:51
4.0,5.0,금천구,2024-01-01 16:07:51
15.0,16.0,금천구,2024-01-01 16:07:51
20.0,22.0,금천구,2024-01-01 16:07:51
18.0,19.0,금천구,2024-01-01 16:07:51
15.0,16.0,금천구,2024-01-01 16:07:51
2.0,3.0,금천구,2024-01-01 16:07:51
1.0,2.0,금천구,2024-01-01 17:07:46
18.0,19.0,금천구,2024-01-01 17:07:46
20.0,21.0,금천구,2024-01-01 17:07:47
1.0,2.0,금천구,2024-01-01 17:07:48
11.0,12.0,금천구,2024-01-01 17:07:48
18.0,19.0,금천구,2024-01-01 17:07:48
12.0,13.0,금천구,2024-01-01 17:07:48
28.0,30.0,금천구,2024-01-01 17:07:48
20.0,21.0,금천구,2024-01-01 17:07:48
18.0,20.0,금천구,2024-01-01 17:07:48
12.0,13.0,금천구,2024-01-01 17:07:49
6.0,7.0,금천구,2024-01-01 17:07:49
24.0,26.0,금천구,2024-01-01 17:07:49
21.0,22.0,금천구,2024-01-01 17:07:49
7.0,8.0,금천구,2024-01-01 17:07:49
21.0,23.0,금천구,2024-01-01 17:07:49
18.0,19.0,금천구,2024-01-01 17:07:49
18.0,19.0,금천구,2024-01-01 17:07:50
18.0,19.0,금천구,2024-01-01 17:07:50
1.0,2.0,금천구,2024-01-01 17:07:50
6.0,7.0,금천구,2024-01-01 17:07:50
20.0,22.0,금천구,2024-01-01 17:07:50
1.0,2.0,금천구,2024-01-01 17:07:50
5.0,6.0,금천구,2024-01-01 18:07:45
11.0,12.0,금천구,2024-01-01 18:07:46
12.0,13.0,금천구,2024-01-01 18:07:47
1.0,2.0,금천구,2024-01-01 18:07:47
24.0,26.0,금천구,2024-01-01 18:07:47
21.0,23.0,금천구,2024-01-01 18:07:47
18.0,20.0,금천구,2024-01-01 18:07:47
6.0,7.0,금천구,2024-01-01 18:07:47
17.0,18.0,금천구,2024-01-01 18:07:47
20.0,21.0,금천구,2024-01-01 18:07:47
21.0,23.0,금천구,2024-01-01 18:07:47
16.0,17.0,금천구,2024-01-01 18:07:47
20.0,22.0,금천구,2024-01-01 18:07:48
1.0,2.0,금천구,2024-01-01 18:07:48
1.0,2.0,금천구,2024-01-01 18:07:48
25.0,27.0,금천구,2024-01-01 18:07:48
1.0,2.0,금천구,2024-01-01 18:07:48
22.0,24.0,금천구,2024-01-01 18:07:48
18.0,19.0,금천구,2024-01-01 18:07:48
19.0,21.0,금천구,2024-01-01 18:07:49
20.0,22.0,금천구,2024-01-01 18:07:49
7.0,8.0,금천구,2024-01-01 18:07:49
11.0,12.0,금천구,2024-01-01 18:07:49
17.0,18.0,금천구,2024-01-01 19:07:46
1.0,2.0,금천구,2024-01-01 19:07:49
11.0,12.0,금천구,2024-01-01 19:07:49
18.0,19.0,금천구,2024-01-01 19:07:49
10.0,11.0,금천구,2024-01-01 19:07:49
7.0,8.0,금천구,2024-01-01 19:07:49
18.0,19.0,금천구,2024-01-01 19:07:50
1.0,2.0,금천구,2024-01-01 19:07:50
19.0,20.0,금천구,2024-01-01 19:07:50
1.0,2.0,금천구,2024-01-01 19:07:50
23.0,24.0,금천구,2024-01-01 19:07:50
21.0,23.0,금천구,2024-01-01 19:07:50
19.0,20.0,금천구,2024-01-01 19:07:50
22.0,24.0,금천구,2024-01-01 19:07:50
7.0,8.0,금천구,2024-01-01 19:07:50
18.0,20.0,금천구,2024-01-01 19:07:50
7.0,8.0,금천구,2024-01-01 19:07:50
2.0,3.0,금천구,2024-01-01 19:07:50
18.0,20.0,금천구,2024-01-01 19:07:50
24.0,26.0,금천구,2024-01-01 19:07:51
23.0,25.0,금천구,2024-01-01 19:07:51
12.0,13.0,금천구,2024-01-01 19:07:51
17.0,19.0,금천구,2024-01-01 19:07:51
8.0,9.0,금천구,2024-01-01 20:07:45
19.0,20.0,금천구,2024-01-01 20:07:45
28.0,30.0,금천구,2024-01-01 20:07:46
22.0,24.0,금천구,2024-01-01 20:07:46
1.0,2.0,금천구,2024-01-01 20:07:47
21.0,22.0,금천구,2024-01-01 20:07:47
9.0,10.0,금천구,2024-01-01 20:07:47
21.0,23.0,금천구,2024-01-01 20:07:47
11.0,12.0,금천구,2024-01-01 20:07:47
24.0,25.0,금천구,2024-01-01 20:07:47
21.0,23.0,금천구,2024-01-01 20:07:47
12.0,13.0,금천구,2024-01-01 20:07:48
20.0,22.0,금천구,2024-01-01 20:07:48
19.0,21.0,금천구,2024-01-01 20:07:48
22.0,24.0,금천구,2024-01-01 20:07:48
21.0,22.0,금천구,2024-01-01 20:07:48
13.0,14.0,금천구,2024-01-01 20:07:48
