PM25,PM10,지역명,등록일자
16.0,17.0,서초구,2024-01-01 10:08:03
40.0,44.0,서초구,2024-01-01 10:08:08
40.0,44.0,서초구,2024-01-01 10:08:09
2.0,3.0,서초구,2024-01-01 10:08:10
32.0,35.0,서초구,2024-01-01 10:08:10
7.0,8.0,서초구,2024-01-01 10:08:11
47.0,52.0,서초구,2024-01-01 10:08:18
1.0,2.0,서초구,2024-01-01 10:08:19
22.0,24.0,서초구,2024-01-01 10:08:19
34.0,37.0,서초구,2024-01-01 10:08:19
32.0,34.0,서초구,2024-01-01 10:08:19
26.0,28.0,서초구,2024-01-01 10:08:19
19.0,21.0,서초구,2024-01-01 10:08:20
12.0,13.0,서초구,2024-01-01 10:08:20
29.0,32.0,서초구,2024-01-01 10:08:20
29.0,31.0,서초구,2024-01-01 10:08:20
21.0,23.0,서초구,2024-01-01 10:08:20
17.0,18.0,서초구,2024-01-01 10:08:20
1.0,2.0,서초구,2024-01-01 10:08:20
3.0,4.0,서초구,2024-01-01 10:08:20
26.0,28.0,서초구,2024-01-01 10:08:20
34.0,37.0,서초구,2024-01-01 10:08:20
0.0,1000.0,서초구,2024-01-01 10:08:20
22.0,24.0,서초구,2024-01-01 10:08:20
22.0,24.0,서초구,2024-01-01 10:08:20
26.0,28.0,서초구,2024-01-01 10:08:20
38.0,41.0,서초구,2024-01-01 10:08:20
7.0,8.0,서초구,2024-01-01 10:08:20
15.0,16.0,서초구,2024-01-01 10:08:20
23.0,25.0,서초구,2024-01-01 10:08:20
41.0,44.0,서초구,2024-01-01 10:08:20
20.0,22.0,서초구,2024-01-01 10:08:20
37.0,40.0,서초구,2024-01-01 10:08:20
25.0,27.0,서초구,2024-01-01 10:08:20
7.0,8.0,서초구,2024-01-01 10:08:20
59.0,65.0,서초구,2024-01-01 10:08:21
48.0,53.0,서초구,2024-01-01 10:08:21
55.0,60.0,서초구,2024-01-01 11:08:02
14.0,15.0,서초구,2024-01-01 11:08:04
36.0,40.0,서초구,2024-01-01 11:08:09
1.0,2.0,서초구,2024-01-01 11:08:10
37.0,41.0,서초구,2024-01-01 11:08:10
6.0,7.0,서초구,2024-01-01 11:08:10
26.0,28.0,서초구,2024-01-01 11:08:10
26.0,28.0,서초구,2024-01-01 11:08:16
0.0,1000.0,서초구,2024-01-01 11:08:18
31.0,34.0,서초구,2024-01-01 11:08:18
25.0,27.0,서초구,2024-01-01 11:08:18
19.0,21.0,서초구,2024-01-01 11:08:18
36.0,39.0,서초구,2024-01-01 11:08:19
14.0,15.0,서초구,2024-01-01 11:08:19
33.0,36.0,서초구,2024-01-01 11:08:19
30.0,33.0,서초구,2024-01-01 11:08:19
1.0,2.0,서초구,2024-01-01 11:08:19
45.0,49.0,서초구,2024-01-01 11:08:19
47.0,51.0,서초구,2024-01-01 11:08:19
30.0,33.0,서초구,2024-01-01 11:08:19
24.0,26.0,서초구,2024-01-01 11:08:19
11.0,12.0,서초구,2024-01-01 11:08:19
26.0,28.0,서초구,2024-01-01 11:08:19
7.0,8.0,서초구,2024-01-01 11:08:19
88.0,97.0,서초구,2024-01-01 11:08:19
21.0,23.0,서초구,2024-01-01 11:08:19
1.0,2.0,서초구,2024-01-01 11:08:19
18.0,20.0,서초구,2024-01-01 11:08:19
25.0,27.0,서초구,2024-01-01 11:08:19
15.0,16.0,서초구,2024-01-01 11:08:19
17.0,18.0,서초구,2024-01-01 11:08:19
24.0,26.0,서초구,2024-01-01 11:08:19
24.0,26.0,서초구,2024-01-01 11:08:19
21.0,23.0,서초구,2024-01-01 11:08:19
35.0,38.0,서초구,2024-01-01 11:08:19
6.0,7.0,서초구,2024-01-01 11:08:19
2.0,3.0,서초구,2024-01-01 11:08:19
21.0,23.0,서초구,2024-01-01 11:08:19
45.0,49.0,서초구,2024-01-01 12:08:02
11.0,12.0,서초구,2024-01-01 12:08:05
30.0,33.0,서초구,2024-01-01 12:08:09
33.0,36.0,서초구,2024-01-01 12:08:10
4.0,5.0,서초구,2024-01-01 12:08:11
1.0,2.0,서초구,2024-01-01 12:08:11
23.0,25.0,서초구,2024-01-01 12:08:12
0.0,1000.0,서초구,2024-01-01 12:08:20
16.0,17.0,서초구,2024-01-01 12:08:20
21.0,23.0,서초구,2024-01-01 12:08:20
1.0,2.0,서초구,2024-01-01 12:08:20
9.0,10.0,서초구,2024-01-01 12:08:20
18.0,19.0,서초구,2024-01-01 12:08:20
16.0,17.0,서초구,2024-01-01 12:08:20
2.0,3.0,서초구,2024-01-01 12:08:20
31.0,34.0,서초구,2024-01-01 12:08:20
17.0,18.0,서초구,2024-01-01 12:08:20
30.0,33.0,서초구,2024-01-01 12:08:20
21.0,23.0,서초구,2024-01-01 12:08:20
6.0,7.0,서초구,2024-01-01 12:08:20
21.0,23.0,서초구,2024-01-01 12:08:20
21.0,23.0,서초구,2024-01-01 12:08:20
14.0,15.0,서초구,2024-01-01 12:08:20
29.0,32.0,서초구,2024-01-01 12:08:20
14.0,15.0,서초구,2024-01-01 12:08:20
22.0,24.0,서초구,2024-01-01 12:08:20
23.0,25.0,서초구,2024-01-01 12:08:21
22.0,24.0,서초구,2024-01-01 12:08:21
21.0,23.0,서초구,2024-01-01 12:08:21
1.0,2.0,서초구,2024-01-01 12:08:21
15.0,16.0,서초구,2024-01-01 12:08:21
45.0,49.0,서초구,2024-01-01 12:08:21
28.0,30.0,서초구,2024-01-01 12:08:21
21.0,23.0,서초구,2024-01-01 12:08:21
5.0,6.0,서초구,2024-01-01 12:08:21
21.0,23.0,서초구,2024-01-01 12:08:21
39.0,42.0,서초구,2024-01-01 12:08:21
20.0,22.0,서초구,2024-01-01 12:08:21
6.0,7.0,서초구,2024-01-01 13:08:00
25.0,27.0,서초구,2024-01-01 13:08:00
31.0,34.0,서초구,2024-01-01 13:08:05
28.0,30.0,서초구,2024-01-01 13:08:07
1.0,2.0,서초구,2024-01-01 13:08:07
2.0,3.0,서초구,2024-01-01 13:08:08
17.0,18.0,서초구,2024-01-01 13:08:08
10.0,11.0,서초구,2024-01-01 13:08:17
1.0,2.0,서초구,2024-01-01 13:08:17
15.0,16.0,서초구,2024-01-01 13:08:17
12.0,13.0,서초구,2024-01-01 13:08:17
13.0,14.0,서초구,2024-01-01 13:08:17
20.0,21.0,서초구,2024-01-01 13:08:17
9.0,10.0,서초구,2024-01-01 13:08:18
20.0,21.0,서초구,2024-01-01 13:08:18
2.0,3.0,서초구,2024-01-01 13:08:18
30.0,33.0,서초구,2024-01-01 13:08:18
1.0,2.0,서초구,2024-01-01 13:08:18
6.0,7.0,서초구,2024-01-01 13:08:18
14.0,15.0,서초구,2024-01-01 13:08:18
12.0,13.0,서초구,2024-01-01 13:08:18
27.0,30.0,서초구,2024-01-01 13:08:18
8.0,9.0,서초구,2024-01-01 13:08:18
16.0,18.0,서초구,2024-01-01 13:08:18
18.0,19.0,서초구,2024-01-01 13:08:18
18.0,19.0,서초구,2024-01-01 13:08:18
1.0,2.0,서초구,2024-01-01 13:08:18
12.0,13.0,서초구,2024-01-01 13:08:18
15.0,16.0,서초구,2024-01-01 13:08:18
14.0,15.0,서초구,2024-01-01 13:08:18
38.0,42.0,서초구,2024-01-01 13:08:18
22.0,24.0,서초구,2024-01-01 13:08:18
0.0,1000.0,서초구,2024-01-01 13:08:18
24.0,26.0,서초구,2024-01-01 13:08:18
43.0,46.0,서초구,2024-01-01 13:08:18
26.0,28.0,서초구,2024-01-01 13:08:18
19.0,21.0,서초구,2024-01-01 13:08:18
14.0,15.0,서초구,2024-01-01 13:08:18
24.0,26.0,서초구,2024-01-01 14:08:02
6.0,7.0,서초구,2024-01-01 14:08:03
25.0,27.0,서초구,2024-01-01 14:08:07
29.0,31.0,서초구,2024-01-01 14:08:08
1.0,2.0,서초구,2024-01-01 14:08:08
16.0,17.0,서초구,2024-01-01 14:08:09
