PM25,PM10,지역명,등록일자
1.0,2.0,도봉구,2024-01-01 13:07:54
11.0,12.0,도봉구,2024-01-01 13:07:54
8.0,9.0,도봉구,2024-01-01 13:07:54
7.0,8.0,도봉구,2024-01-01 13:07:54
3.0,4.0,도봉구,2024-01-01 13:07:54
6.0,6.0,도봉구,2024-01-01 13:07:54
3.0,4.0,도봉구,2024-01-01 13:07:54
16.0,17.0,도봉구,2024-01-01 13:07:54
11.0,12.0,도봉구,2024-01-01 13:07:55
1.0,2.0,도봉구,2024-01-01 13:07:55
1.0,2.0,도봉구,2024-01-01 13:07:55
6.0,7.0,도봉구,2024-01-01 13:07:55
10.0,11.0,도봉구,2024-01-01 13:07:55
18.0,20.0,도봉구,2024-01-01 13:07:55
10.0,11.0,도봉구,2024-01-01 13:07:55
4.0,5.0,도봉구,2024-01-01 13:07:55
6.0,8.0,도봉구,2024-01-01 13:07:56
1.0,2.0,도봉구,2024-01-01 13:07:56
9.0,10.0,도봉구,2024-01-01 14:07:49
1.0,2.0,도봉구,2024-01-01 14:07:49
14.0,15.0,도봉구,2024-01-01 14:07:50
