PM25,PM10,지역명,등록일자
24.0,26.0,강남구,2024-01-01 08:08:19
5.0,5.0,강남구,2024-01-01 08:08:19
0.0,1000.0,강남구,2024-01-01 08:08:20
27.0,40.0,강남구,2024-01-01 08:08:20
1.0,2.0,강남구,2024-01-01 08:08:20
35.0,38.0,강남구,2024-01-01 08:08:20
28.0,31.0,강남구,2024-01-01 08:08:20
36.0,39.0,강남구,2024-01-01 08:08:20
35.0,38.0,강남구,2024-01-01 08:08:20
28.0,31.0,강남구,2024-01-01 08:08:20
1.0,2.0,강남구,2024-01-01 08:08:20
55.0,60.0,강남구,2024-01-01 08:08:20
35.0,38.0,강남구,2024-01-01 08:08:20
0.0,1000.0,강남구,2024-01-01 08:08:20
19.0,21.0,강남구,2024-01-01 08:08:20
1.0,2.0,강남구,2024-01-01 08:08:20
21.0,23.0,강남구,2024-01-01 08:08:20
27.0,29.0,강남구,2024-01-01 08:08:20
1.0,2.0,강남구,2024-01-01 08:08:20
2.0,3.0,강남구,2024-01-01 08:08:20
23.0,25.0,강남구,2024-01-01 08:08:20
20.0,22.0,강남구,2024-01-01 08:08:20
28.0,30.0,강남구,2024-01-01 08:08:20
0.0,1000.0,강남구,2024-01-01 08:08:20
20.0,21.0,강남구,2024-01-01 08:08:20
32.0,35.0,강남구,2024-01-01 08:08:20
13.0,14.0,강남구,2024-01-01 08:08:20
7.0,8.0,강남구,2024-01-01 08:08:20
31.0,34.0,강남구,2024-01-01 08:08:20
23.0,25.0,강남구,2024-01-01 08:08:20
18.0,19.0,강남구,2024-01-01 08:08:20
2.0,3.0,강남구,2024-01-01 09:07:57
1.0,2.0,강남구,2024-01-01 09:07:57
28.0,30.0,강남구,2024-01-01 09:07:58
24.0,26.0,강남구,2024-01-01 09:07:58
36.0,39.0,강남구,2024-01-01 09:07:58
24.0,26.0,강남구,2024-01-01 09:07:59
19.0,21.0,강남구,2024-01-01 09:07:59
34.0,37.0,강남구,2024-01-01 09:07:59
24.0,26.0,강남구,2024-01-01 09:07:59
35.0,38.0,강남구,2024-01-01 09:08:19
24.0,26.0,강남구,2024-01-01 09:08:19
31.0,34.0,강남구,2024-01-01 09:08:19
17.0,25.0,강남구,2024-01-01 09:08:19
32.0,35.0,강남구,2024-01-01 09:08:19
1.0,2.0,강남구,2024-01-01 09:08:19
23.0,25.0,강남구,2024-01-01 09:08:20
35.0,38.0,강남구,2024-01-01 09:08:20
5.0,5.0,강남구,2024-01-01 09:08:20
30.0,33.0,강남구,2024-01-01 09:08:20
36.0,39.0,강남구,2024-01-01 09:08:20
45.0,49.0,강남구,2024-01-01 09:08:20
0.0,1000.0,강남구,2024-01-01 09:08:20
2.0,3.0,강남구,2024-01-01 09:08:20
19.0,20.0,강남구,2024-01-01 09:08:20
27.0,29.0,강남구,2024-01-01 09:08:20
1.0,2.0,강남구,2024-01-01 09:08:20
7.0,8.0,강남구,2024-01-01 09:08:20
24.0,26.0,강남구,2024-01-01 09:08:20
20.0,22.0,강남구,2024-01-01 09:08:20
1.0,2.0,강남구,2024-01-01 09:08:20
1.0,2.0,강남구,2024-01-01 09:08:20
21.0,23.0,강남구,2024-01-01 09:08:20
0.0,1000.0,강남구,2024-01-01 09:08:20
20.0,22.0,강남구,2024-01-01 09:08:20
19.0,20.0,강남구,2024-01-01 09:08:20
23.0,25.0,강남구,2024-01-01 09:08:20
26.0,39.0,강남구,2024-01-01 09:08:20
34.0,37.0,강남구,2024-01-01 09:08:20
30.0,33.0,강남구,2024-01-01 09:08:20
31.0,34.0,강남구,2024-01-01 09:08:20
11.0,12.0,강남구,2024-01-01 09:08:20
0.0,1000.0,강남구,2024-01-01 09:08:20
39.0,42.0,강남구,2024-01-01 10:07:57
22.0,24.0,강남구,2024-01-01 10:07:57
29.0,31.0,강남구,2024-01-01 10:07:58
25.0,27.0,강남구,2024-01-01 10:07:58
1.0,2.0,강남구,2024-01-01 10:07:58
