,hour,SO2,CO,O3,NO2,PM10,PM25,지역,지역명,year,month,day,도로명,시작점,종점,기온,습도,재비산먼지 평균농도,오염범례,minute,기준치초과 유무
7459,15,0.003,0.4,0.088,0.01,50.0,26.0,서울,양천구,2022,5,18,목동로3길,서울특별시 양천구 신정동 620-2도,서울특별시 양천구 신정동 328-5도,25.0,43.0,59.0,4.0,6.0,0.0
7460,15,0.003,0.6,0.04,0.043,85.0,30.0,서울,용산구,2022,5,18,독서당로,서울특별시 용산구 한남동 539-1도,서울특별시 용산구 한남동 60-69도,27.0,45.0,9.0,5.0,3.0,0.0
7461,15,0.004,0.4,0.092,0.009,65.0,28.0,서울,용산구,2022,5,18,독서당로,서울특별시 용산구 한남동 539-1도,서울특별시 용산구 한남동 60-69도,27.0,45.0,9.0,5.0,3.0,0.0
7462,14,0.003,0.4,0.086,0.009,52.0,26.0,서울,양천구,2022,5,18,신정로,서울특별시 양천구 신정동 831-2 도,서울특별시 양천구 신정동 574-1도,25.0,46.0,25.0,5.0,59.0,0.0
7463,14,0.004,0.6,0.045,0.038,111.0,38.0,서울,용산구,2022,5,18,한남대로,서울특별시 용산구 한남동 산9-19임,서울특별시 용산구 한남동 782천,26.0,45.0,17.0,5.0,58.0,0.0
7464,14,0.004,0.4,0.091,0.012,63.0,32.0,서울,용산구,2022,5,18,한남대로,서울특별시 용산구 한남동 산9-19임,서울특별시 용산구 한남동 782천,26.0,45.0,17.0,5.0,58.0,0.0
7465,14,0.004,0.6,0.045,0.038,111.0,38.0,서울,용산구,2022,5,18,소월로,서울특별시 용산구 후암동 30-82대,서울특별시 용산구 한남동 726-468도,26.0,47.0,12.0,5.0,51.0,0.0
7466,14,0.004,0.4,0.091,0.012,63.0,32.0,서울,용산구,2022,5,18,소월로,서울특별시 용산구 후암동 30-82대,서울특별시 용산구 한남동 726-468도,26.0,47.0,12.0,5.0,51.0,0.0
7467,14,0.003,0.4,0.086,0.009,52.0,26.0,서울,양천구,2022,5,18,신정이펜1로,서울특별시 양천구 신정동 1316-9 도,서울특별시 양천구 신정동 1322-1 공,24.0,46.0,81.0,4.0,50.0,0.0
7468,14,0.003,0.4,0.086,0.009,52.0,26.0,서울,양천구,2022,5,18,신정로7길,서울특별시 양천구 신정동 산 125-24 도,서울특별시 양천구 신정동 828 도,24.0,46.0,59.0,4.0,43.0,0.0
7469,14,0.004,0.6,0.045,0.038,111.0,38.0,서울,용산구,2022,5,18,녹사평대로,서울특별시 용산구 서빙고동 287-3천,서울특별시 중구 회현동1가 산1-2임,26.0,45.0,16.0,5.0,33.0,0.0
7470,14,0.004,0.4,0.091,0.012,63.0,32.0,서울,용산구,2022,5,18,녹사평대로,서울특별시 용산구 서빙고동 287-3천,서울특별시 중구 회현동1가 산1-2임,26.0,45.0,16.0,5.0,33.0,0.0
7471,14,0.003,0.4,0.086,0.009,52.0,26.0,서울,양천구,2022,5,18,신월로,서울특별시 양천구 신정동 1094도,서울특별시 양천구 신월동 728-28 도,25.0,44.0,54.0,4.0,32.0,0.0
7472,14,0.003,0.4,0.086,0.009,52.0,26.0,서울,양천구,2022,5,18,신목로,서울특별시 양천구 목동 916-1도,서울특별시 양천구 신정동 139-2제,25.0,43.0,57.0,4.0,19.0,0.0
7473,14,0.004,0.6,0.045,0.038,111.0,38.0,서울,용산구,2022,5,18,이촌로,서울특별시 용산구 원효로4가 113-54천,서울특별시 용산구 서빙고동 288-1천,26.0,44.0,108.0,3.0,7.0,0.0
7474,14,0.004,0.4,0.091,0.012,63.0,32.0,서울,용산구,2022,5,18,이촌로,서울특별시 용산구 원효로4가 113-54천,서울특별시 용산구 서빙고동 288-1천,26.0,44.0,108.0,3.0,7.0,0.0
7475,13,0.003,0.4,0.078,0.014,46.0,26.0,서울,양천구,2022,5,18,목동중앙로,서울특별시 양천구 목동 136-2도,서울특별시 양천구 목동 919-1도,25.0,41.0,115.0,3.0,53.0,0.0
7476,13,0.003,0.6,0.038,0.037,91.0,40.0,서울,용산구,2022,5,18,청파로,서울특별시 용산구 서계동 217-2 도,서울특별시 용산구 이촌동 322천,26.0,43.0,82.0,4.0,52.0,0.0
7477,13,0.003,0.4,0.08,0.017,59.0,34.0,서울,용산구,2022,5,18,청파로,서울특별시 용산구 서계동 217-2 도,서울특별시 용산구 이촌동 322천,26.0,43.0,82.0,4.0,52.0,0.0
7478,13,0.003,0.4,0.078,0.014,46.0,26.0,서울,양천구,2022,5,18,목동동로,서울특별시 양천구 신정동 574-1도,서울특별시 양천구 목동 910-2제,26.0,41.0,25.0,5.0,34.0,0.0
7479,13,0.003,0.4,0.078,0.014,46.0,26.0,서울,양천구,2022,5,18,목동서로,서울특별시 양천구 목동 910-2제,서울특별시 양천구 신정동 324-4도,25.0,40.0,40.0,5.0,19.0,0.0
7480,13,0.003,0.4,0.078,0.014,46.0,26.0,서울,양천구,2022,5,18,등촌로,목동 807-5,목동 606-3,25.0,39.0,76.0,4.0,6.0,0.0
7481,12,0.003,0.5,0.063,0.021,36.0,22.0,서울,양천구,2022,5,18,목동로,서울특별시 양천구 신정동 330-8제,서울특별시 양천구 신정동 1060도,25.0,41.0,51.0,4.0,50.0,0.0
7482,12,0.003,0.7,0.029,0.051,73.0,34.0,서울,용산구,2022,5,18,한강대로,서울특별시 용산구 이촌동 372천,서울특별시 용산구 동자동 43-207도,26.0,46.0,139.0,3.0,49.0,0.0
7483,12,0.004,0.4,0.072,0.017,61.0,31.0,서울,용산구,2022,5,18,한강대로,서울특별시 용산구 이촌동 372천,서울특별시 용산구 동자동 43-207도,26.0,46.0,139.0,3.0,49.0,0.0
7484,12,0.003,0.5,0.063,0.021,36.0,22.0,서울,양천구,2022,5,18,안양천로,서울특별시 양천구 목동 560도,서울특별시 양천구 신정동 871-30도,25.0,42.0,40.0,5.0,40.0,0.0
7485,12,0.003,0.7,0.029,0.051,73.0,34.0,서울,용산구,2022,5,18,원효로,서울특별시 용산구 원효로1가 109-1도,서울특별시 용산구 청암동 110 도,25.0,48.0,93.0,4.0,35.0,0.0
7486,12,0.004,0.4,0.072,0.017,61.0,31.0,서울,용산구,2022,5,18,원효로,서울특별시 용산구 원효로1가 109-1도,서울특별시 용산구 청암동 110 도,25.0,48.0,93.0,4.0,35.0,0.0
7487,12,0.003,0.5,0.063,0.021,36.0,22.0,서울,양천구,2022,5,18,공항대로,목동 606-18,목동 518,25.0,43.0,88.0,4.0,35.0,0.0
7488,12,0.003,0.7,0.029,0.051,73.0,34.0,서울,용산구,2022,5,18,백범로,서울특별시 용산구 효창동 5-654도,서울특별시 용산구 한강로1가 97도,24.0,50.0,52.0,4.0,18.0,0.0
7489,12,0.004,0.4,0.072,0.017,61.0,31.0,서울,용산구,2022,5,18,백범로,서울특별시 용산구 효창동 5-654도,서울특별시 용산구 한강로1가 97도,24.0,50.0,52.0,4.0,18.0,0.0
7490,12,0.003,0.7,0.029,0.051,73.0,34.0,서울,용산구,2022,5,18,새창로,서울특별시 용산구 한강로2가 181-2도,서울특별시 용산구 도원동 27도,24.0,52.0,163.0,2.0,12.0,0.0
7491,12,0.004,0.4,0.072,0.017,61.0,31.0,서울,용산구,2022,5,18,새창로,서울특별시 용산구 한강로2가 181-2도,서울특별시 용산구 도원동 27도,24.0,52.0,163.0,2.0,12.0,0.0
7492,14,0.004,0.5,0.097,0.017,49.0,25.0,서울,종로구,2022,5,17,진흥로,서울특별시 종로구 신영동 20-1도,서울특별시 종로구 구기동 산3-24임,27.0,44.0,17.0,5.0,52.0,0.0
7493,14,0.004,0.6,0.079,0.028,66.0,27.0,서울,종로구,2022,5,17,진흥로,서울특별시 종로구 신영동 20-1도,서울특별시 종로구 구기동 산3-24임,27.0,44.0,17.0,5.0,52.0,0.0
7494,14,0.004,0.5,0.097,0.017,49.0,25.0,서울,종로구,2022,5,17,평창문화로,서울특별시 종로구 평창동 산6-2임,서울특별시 종로구 신영동 20-1도,27.0,43.0,11.0,5.0,47.0,0.0
7495,14,0.004,0.6,0.079,0.028,66.0,27.0,서울,종로구,2022,5,17,평창문화로,서울특별시 종로구 평창동 산6-2임,서울특별시 종로구 신영동 20-1도,27.0,43.0,11.0,5.0,47.0,0.0
7496,14,0.004,0.5,0.097,0.017,49.0,25.0,서울,종로구,2022,5,17,자하문로,서울특별시 종로구 적선동 8-1 도,서울특별시 종로구 홍지동 99-7 도,27.0,42.0,15.0,5.0,29.0,0.0
7497,14,0.004,0.6,0.079,0.028,66.0,27.0,서울,종로구,2022,5,17,자하문로,서울특별시 종로구 적선동 8-1 도,서울특별시 종로구 홍지동 99-7 도,27.0,42.0,15.0,5.0,29.0,0.0
7498,14,0.004,0.5,0.097,0.017,49.0,25.0,서울,종로구,2022,5,17,효자로,서울특별시 종로구 궁정동 15 도,서울특별시 종로구 적선동 36-2도,27.0,43.0,30.0,5.0,25.0,0.0
7499,14,0.004,0.6,0.079,0.028,66.0,27.0,서울,종로구,2022,5,17,효자로,서울특별시 종로구 궁정동 15 도,서울특별시 종로구 적선동 36-2도,27.0,43.0,30.0,5.0,25.0,0.0
7500,14,0.004,0.5,0.097,0.017,49.0,25.0,서울,종로구,2022,5,17,창의문로,서울특별시 종로구 효자동 136-1도,서울특별시 종로구 부암동 216-1 구,27.0,44.0,13.0,5.0,7.0,0.0
7501,14,0.004,0.6,0.079,0.028,66.0,27.0,서울,종로구,2022,5,17,창의문로,서울특별시 종로구 효자동 136-1도,서울특별시 종로구 부암동 216-1 구,27.0,44.0,13.0,5.0,7.0,0.0
7502,13,0.004,0.4,0.082,0.016,50.0,24.0,서울,종로구,2022,5,17,삼일대로,서울특별시 종로구 관철동 37-9천,서울특별시 종로구 경운동 95도,27.0,43.0,20.0,5.0,57.0,0.0
7503,13,0.003,0.5,0.062,0.029,55.0,25.0,서울,종로구,2022,5,17,삼일대로,서울특별시 종로구 관철동 37-9천,서울특별시 종로구 경운동 95도,27.0,43.0,20.0,5.0,57.0,0.0
7504,13,0.004,0.4,0.082,0.016,50.0,24.0,서울,종로구,2022,5,17,창경궁로,서울특별시 종로구 혜화동,서울특별시 종로구 예지동 213-1천,27.0,43.0,33.0,5.0,51.0,0.0
7505,13,0.003,0.5,0.062,0.029,55.0,25.0,서울,종로구,2022,5,17,창경궁로,서울특별시 종로구 혜화동,서울특별시 종로구 예지동 213-1천,27.0,43.0,33.0,5.0,51.0,0.0
7506,13,0.004,0.4,0.082,0.016,50.0,24.0,서울,종로구,2022,5,17,대학로,서울특별시 종로구 종로5가 82-1도,서울특별시 종로구 혜화동 56도,26.0,44.0,16.0,5.0,43.0,0.0
7507,13,0.003,0.5,0.062,0.029,55.0,25.0,서울,종로구,2022,5,17,대학로,서울특별시 종로구 종로5가 82-1도,서울특별시 종로구 혜화동 56도,26.0,44.0,16.0,5.0,43.0,0.0
7508,13,0.004,0.4,0.082,0.016,50.0,24.0,서울,종로구,2022,5,17,율곡로,서울특별시 종로구 중학동 93-1천,서울특별시 종로구 종로6가 287-7천,27.0,43.0,19.0,5.0,5.0,0.0
7509,13,0.003,0.5,0.062,0.029,55.0,25.0,서울,종로구,2022,5,17,율곡로,서울특별시 종로구 중학동 93-1천,서울특별시 종로구 종로6가 287-7천,27.0,43.0,19.0,5.0,5.0,0.0
7510,13,0.004,0.4,0.082,0.016,50.0,24.0,서울,종로구,2022,5,17,사직로,서울특별시 종로구 교북동 1-60도,서울특별시 종로구 중학동 96도,26.0,46.0,12.0,5.0,0.0,0.0
7511,13,0.003,0.5,0.062,0.029,55.0,25.0,서울,종로구,2022,5,17,사직로,서울특별시 종로구 교북동 1-60도,서울특별시 종로구 중학동 96도,26.0,46.0,12.0,5.0,0.0,0.0
7512,12,0.004,0.5,0.074,0.017,47.0,24.0,서울,종로구,2022,5,17,통일로,서울특별시 종로구 평동 211도,서울특별시 서대문구 홍제동 47-32구,26.0,45.0,13.0,5.0,47.0,0.0
7513,12,0.004,0.6,0.056,0.034,52.0,23.0,서울,종로구,2022,5,17,통일로,서울특별시 종로구 평동 211도,서울특별시 서대문구 홍제동 47-32구,26.0,45.0,13.0,5.0,47.0,0.0
7514,12,0.004,0.5,0.074,0.017,47.0,24.0,서울,종로구,2022,5,17,새문안로,서울특별시 종로구 세종로 1-68도,서울특별시 종로구 평동 211도,26.0,45.0,88.0,4.0,44.0,0.0
7515,12,0.004,0.6,0.056,0.034,52.0,23.0,서울,종로구,2022,5,17,새문안로,서울특별시 종로구 세종로 1-68도,서울특별시 종로구 평동 211도,26.0,45.0,88.0,4.0,44.0,0.0
7516,12,0.004,0.5,0.074,0.017,47.0,24.0,서울,종로구,2022,5,17,종로,서울특별시 종로구 숭인동 1474도,서울특별시 종로구 세종로 1-68도,26.0,44.0,45.0,5.0,24.0,0.0
7517,12,0.004,0.6,0.056,0.034,52.0,23.0,서울,종로구,2022,5,17,종로,서울특별시 종로구 숭인동 1474도,서울특별시 종로구 세종로 1-68도,26.0,44.0,45.0,5.0,24.0,0.0
7518,12,0.004,0.5,0.074,0.017,47.0,24.0,서울,종로구,2022,5,17,지봉로,서울특별시 종로구 창신동 436-87천,서울특별시 종로구 숭인동 2-1 대,26.0,45.0,31.0,5.0,5.0,0.0
7519,12,0.004,0.6,0.056,0.034,52.0,23.0,서울,종로구,2022,5,17,지봉로,서울특별시 종로구 창신동 436-87천,서울특별시 종로구 숭인동 2-1 대,26.0,45.0,31.0,5.0,5.0,0.0
7520,11,0.004,0.5,0.064,0.02,48.0,22.0,서울,종로구,2022,5,17,청계천로,서울특별시 중구 태평로1가 63-17도,서울특별시 중구 황학동 2472-1천,25.0,49.0,88.0,4.0,29.0,0.0
7521,11,0.004,0.6,0.047,0.038,56.0,23.0,서울,종로구,2022,5,17,청계천로,서울특별시 중구 태평로1가 63-17도,서울특별시 중구 황학동 2472-1천,25.0,49.0,88.0,4.0,29.0,0.0
7522,14,0.002,0.3,0.051,0.016,33.0,18.0,서울,강동구,2022,5,13,천중로,서울특별시 강동구 천호동 256-4도,서울특별시 강동구 길동 12-5도,25.0,41.0,52.0,4.0,4.0,0.0
7523,14,0.002,0.4,0.046,0.031,38.0,16.0,서울,강동구,2022,5,13,천중로,서울특별시 강동구 천호동 256-4도,서울특별시 강동구 길동 12-5도,25.0,41.0,52.0,4.0,4.0,0.0
7524,13,0.002,0.3,0.049,0.016,40.0,12.0,서울,구로구,2022,5,13,경인로,서울특별시 구로구 신도림동 330-7도,서울특별시 구로구 온수동 44-23 도,25.0,31.0,13.0,5.0,43.0,0.0
7525,13,0.003,0.3,0.054,0.014,30.0,17.0,서울,강동구,2022,5,13,고덕로,서울특별시 강동구 강일동 472-1전,서울특별시 강동구 암사동 608-62도,25.0,43.0,12.0,5.0,43.0,0.0
7526,13,0.003,0.4,0.049,0.027,43.0,18.0,서울,강동구,2022,5,13,고덕로,서울특별시 강동구 강일동 472-1전,서울특별시 강동구 암사동 608-62도,25.0,43.0,12.0,5.0,43.0,0.0
7527,13,0.003,0.3,0.054,0.014,30.0,17.0,서울,강동구,2022,5,13,풍산로,서울특별시 강동구 강일동 36-17 도,서울특별시 강동구 강일동 472-1전,24.0,45.0,27.0,5.0,40.0,0.0
7528,13,0.003,0.4,0.049,0.027,43.0,18.0,서울,강동구,2022,5,13,풍산로,서울특별시 강동구 강일동 36-17 도,서울특별시 강동구 강일동 472-1전,24.0,45.0,27.0,5.0,40.0,0.0
7529,13,0.002,0.3,0.049,0.016,40.0,12.0,서울,구로구,2022,5,13,벚꽃로,서울특별시 구로구 가리봉동 2-2도,서울특별시 구로구 구로동 496-128도,24.0,34.0,51.0,4.0,30.0,0.0
7530,13,0.002,0.3,0.049,0.016,40.0,12.0,서울,구로구,2022,5,13,가마산로,서울특별시 구로구 구로동 68-1 천,서울특별시 구로구 구로동 699-9 도,25.0,34.0,14.0,5.0,22.0,0.0
7531,13,0.003,0.3,0.054,0.014,30.0,17.0,서울,강동구,2022,5,13,동남로,서울특별시 강동구 둔촌동 229-2 도,서울특별시 강동구 고덕동 302-3 도,24.0,45.0,10.0,5.0,19.0,0.0
7532,13,0.003,0.4,0.049,0.027,43.0,18.0,서울,강동구,2022,5,13,동남로,서울특별시 강동구 둔촌동 229-2 도,서울특별시 강동구 고덕동 302-3 도,24.0,45.0,10.0,5.0,19.0,0.0
7533,13,0.002,0.3,0.049,0.016,40.0,12.0,서울,구로구,2022,5,13,도림로,서울특별시 영등포구 대림동 1054-1 천,서울특별시 구로구 가리봉동 25-45 도,24.0,36.0,20.0,5.0,9.0,0.0
7534,13,0.002,0.4,0.061,0.013,34.0,11.0,서울,구로구,2022,5,12,디지털로,서울특별시 구로구 가리봉동 127-30 도,서울특별시 구로구 구로동 179-94 천,26.0,37.0,10.0,5.0,20.0,0.0
7535,13,0.002,0.4,0.061,0.013,34.0,11.0,서울,구로구,2022,5,12,구로동로,서울특별시 구로구 구로동 496-128도,서울특별시 구로구 가리봉동 121-50도,27.0,36.0,14.0,5.0,0.0,0.0
7536,12,0.002,0.4,0.053,0.016,39.0,13.0,서울,구로구,2022,5,12,새말로,서울특별시 구로구 구로동 1-25 천,서울특별시 구로구 구로동 496-128도,25.0,38.0,14.0,5.0,41.0,0.0
7537,12,0.002,0.4,0.053,0.016,39.0,13.0,서울,구로구,2022,5,12,신도림로,서울특별시 구로구 신도림동 290-10 도,서울특별시 구로구 신도림동 312-16도,24.0,42.0,15.0,5.0,27.0,0.0
7538,12,0.002,0.4,0.053,0.016,39.0,13.0,서울,구로구,2022,5,12,구로중앙로,서울특별시 구로구 구로동 147-5 도,서울특별시 양천구 신정동 330-8제,25.0,41.0,12.0,5.0,20.0,0.0
7539,12,0.002,0.4,0.053,0.016,39.0,13.0,서울,구로구,2022,5,12,공원로,서울특별시 구로구 신도림동 413-2도,서울특별시 구로구 구로동 50 도,25.0,42.0,17.0,5.0,11.0,0.0
7540,11,0.004,0.3,0.043,0.012,34.0,8.0,서울,강동구,2022,5,12,양재대로,서울특별시 강동구 고덕동 469도,서울특별시 강동구 둔촌동 522-13 도,25.0,51.0,35.0,5.0,57.0,0.0
7541,11,0.003,0.4,0.032,0.038,54.0,16.0,서울,강동구,2022,5,12,양재대로,서울특별시 강동구 고덕동 469도,서울특별시 강동구 둔촌동 522-13 도,25.0,51.0,35.0,5.0,57.0,0.0
7542,11,0.002,0.4,0.042,0.019,39.0,15.0,서울,구로구,2022,5,12,개봉로,서울특별시 구로구 개봉동 403-97도,서울특별시 구로구 개봉동 139-4 도,25.0,43.0,15.0,5.0,51.0,0.0
7543,11,0.002,0.4,0.042,0.019,39.0,15.0,서울,구로구,2022,5,12,천왕로,서울특별시 구로구 오류동 352-10 도,서울특별시 구로구 천왕동 278-3 도,23.0,47.0,14.0,5.0,36.0,0.0
7544,11,0.002,0.4,0.042,0.019,39.0,15.0,서울,구로구,2022,5,12,금오로,서울특별시 구로구 천왕동 278-3 도,서울특별시 구로구 천왕동 12-2도,23.0,47.0,26.0,5.0,32.0,0.0
7545,11,0.002,0.4,0.042,0.019,39.0,15.0,서울,구로구,2022,5,12,오리로,서울특별시 구로구 궁동 5 도,서울특별시 구로구 천왕동 3-5천,23.0,46.0,14.0,5.0,20.0,0.0
7546,11,0.004,0.3,0.043,0.012,34.0,8.0,서울,강동구,2022,5,12,올림픽로,서울특별시 강동구 성내동 472도,서울특별시 강동구 암사동 98-20도,24.0,54.0,220.0,1.0,19.0,0.0
7547,11,0.003,0.4,0.032,0.038,54.0,16.0,서울,강동구,2022,5,12,올림픽로,서울특별시 강동구 성내동 472도,서울특별시 강동구 암사동 98-20도,24.0,54.0,220.0,1.0,19.0,0.0
7548,11,0.004,0.3,0.043,0.012,34.0,8.0,서울,강동구,2022,5,12,강동대로,둔촌동 229-2임,성내동 459-10대,24.0,54.0,21.0,5.0,12.0,0.0
7549,11,0.003,0.4,0.032,0.038,54.0,16.0,서울,강동구,2022,5,12,강동대로,둔촌동 229-2임,성내동 459-10대,24.0,54.0,21.0,5.0,12.0,0.0
7550,11,0.002,0.4,0.042,0.019,39.0,15.0,서울,구로구,2022,5,12,고척로,서울특별시 구로구 고척동 186-4 도,서울특별시 구로구 오류동 6-2도,23.0,48.0,30.0,5.0,1.0,0.0
7551,10,0.003,0.3,0.031,0.018,32.0,13.0,서울,강동구,2022,5,12,성내로,서울특별시 강동구 성내동 62-1도,서울특별시 강동구 성내동 435도,24.0,55.0,25.0,5.0,55.0,0.0
7552,10,0.003,0.5,0.02,0.031,48.0,17.0,서울,강동구,2022,5,12,성내로,서울특별시 강동구 성내동 62-1도,서울특별시 강동구 성내동 435도,24.0,55.0,25.0,5.0,55.0,0.0
7553,10,0.002,0.4,0.029,0.025,39.0,20.0,서울,구로구,2022,5,12,중앙로,서울특별시 구로구 고척동 69-9도,서울특별시 양천구 신정동 620-2도,22.0,49.0,20.0,5.0,50.0,0.0
7554,10,0.003,0.3,0.031,0.018,32.0,13.0,서울,강동구,2022,5,12,천호대로,서울특별시 강동구 상일동 394-4도,서울특별시 강동구 천호동 527-3천,23.0,57.0,32.0,5.0,38.0,0.0
7555,10,0.003,0.5,0.02,0.031,48.0,17.0,서울,강동구,2022,5,12,천호대로,서울특별시 강동구 상일동 394-4도,서울특별시 강동구 천호동 527-3천,23.0,57.0,32.0,5.0,38.0,0.0
7556,10,0.002,0.4,0.029,0.025,39.0,20.0,서울,구로구,2022,5,12,서해안로,서울특별시 구로구 항동 산50-10 도,서울특별시 구로구 개봉동 237-12 철,22.0,51.0,60.0,4.0,33.0,0.0
7557,10,0.003,0.3,0.031,0.018,32.0,13.0,서울,강동구,2022,5,12,상일로,서울특별시 강동구 고덕동 140-1 도,서울특별시 강동구 상일동 359-3 도,23.0,60.0,29.0,5.0,32.0,0.0
7558,10,0.003,0.5,0.02,0.031,48.0,17.0,서울,강동구,2022,5,12,상일로,서울특별시 강동구 고덕동 140-1 도,서울특별시 강동구 상일동 359-3 도,23.0,60.0,29.0,5.0,32.0,0.0
7559,10,0.002,0.4,0.029,0.025,39.0,20.0,서울,구로구,2022,5,12,부일로,서울특별시 구로구 궁동 197-63 도,서울특별시 구로구 온수동 56도,22.0,51.0,86.0,4.0,18.0,0.0
7560,15,0.002,0.3,0.072,0.014,41.0,19.0,서울,성북구,2022,5,11,인촌로,서울특별시 성북구 보문동1가 127-1 도,서울특별시 성북구 안암동5가 1-10도,25.0,42.0,41.0,5.0,21.0,0.0
7561,15,0.003,0.4,0.068,0.032,36.0,21.0,서울,성북구,2022,5,11,인촌로,서울특별시 성북구 보문동1가 127-1 도,서울특별시 성북구 안암동5가 1-10도,25.0,42.0,41.0,5.0,21.0,0.0
7562,15,0.002,0.3,0.072,0.014,41.0,19.0,서울,성북구,2022,5,11,보문로,서울특별시 성북구 보문동7가 119-1도,서울특별시 성북구 동소문동5가 50-25도,25.0,41.0,46.0,5.0,8.0,0.0
7563,15,0.003,0.4,0.068,0.032,36.0,21.0,서울,성북구,2022,5,11,보문로,서울특별시 성북구 보문동7가 119-1도,서울특별시 성북구 동소문동5가 50-25도,25.0,41.0,46.0,5.0,8.0,0.0
7564,15,0.002,0.3,0.072,0.014,41.0,19.0,서울,성북구,2022,5,11,안암로,서울특별시 성북구 종암동 29-18도,서울특별시 동대문구 신설동 397-2 도,26.0,40.0,46.0,5.0,2.0,0.0
7565,15,0.003,0.4,0.068,0.032,36.0,21.0,서울,성북구,2022,5,11,안암로,서울특별시 성북구 종암동 29-18도,서울특별시 동대문구 신설동 397-2 도,26.0,40.0,46.0,5.0,2.0,0.0
7566,14,0.002,0.3,0.069,0.014,38.0,15.0,서울,성북구,2022,5,11,오패산로,서울특별시 강북구 미아동 1318-1 도,서울특별시 성북구 하월곡동 67-122천,26.0,39.0,65.0,4.0,51.0,0.0
7567,14,0.003,0.4,0.067,0.028,33.0,14.0,서울,성북구,2022,5,11,오패산로,서울특별시 강북구 미아동 1318-1 도,서울특별시 성북구 하월곡동 67-122천,26.0,39.0,65.0,4.0,51.0,0.0
7568,14,0.002,0.3,0.069,0.014,38.0,15.0,서울,성북구,2022,5,11,종암로,서울특별시 성북구 종암동 29-18도,서울특별시 성북구 하월곡동 200도,25.0,39.0,65.0,4.0,43.0,0.0
7569,14,0.003,0.4,0.067,0.028,33.0,14.0,서울,성북구,2022,5,11,종암로,서울특별시 성북구 종암동 29-18도,서울특별시 성북구 하월곡동 200도,25.0,39.0,65.0,4.0,43.0,0.0
7570,14,0.003,0.3,0.08,0.007,31.0,18.0,서울,도봉구,2022,5,11,마들로,서울특별시 도봉구 창동 796 천,서울특별시 도봉구 도봉동 11-8 답,25.0,42.0,31.0,5.0,28.0,0.0
7571,14,0.002,0.3,0.069,0.014,38.0,15.0,서울,성북구,2022,5,11,돌곶이로,서울특별시 성북구 장위동 310-22 도,서울특별시 성북구 석관동 332-5도,26.0,39.0,88.0,4.0,15.0,0.0
7572,14,0.003,0.4,0.067,0.028,33.0,14.0,서울,성북구,2022,5,11,돌곶이로,서울특별시 성북구 장위동 310-22 도,서울특별시 성북구 석관동 332-5도,26.0,39.0,88.0,4.0,15.0,0.0
7573,14,0.003,0.3,0.08,0.007,31.0,18.0,서울,도봉구,2022,5,11,방학로,서울특별시 강북구 우이동 산103-1도,서울특별시 도봉구 방학동 18-5천,25.0,42.0,18.0,5.0,14.0,0.0
7574,14,0.002,0.3,0.069,0.014,38.0,15.0,서울,성북구,2022,5,11,월계로,서울특별시 성북구 하월곡동 200도,서울특별시 강북구 번동 31 도,25.0,40.0,43.0,5.0,7.0,0.0
7575,14,0.003,0.4,0.067,0.028,33.0,14.0,서울,성북구,2022,5,11,월계로,서울특별시 성북구 하월곡동 200도,서울특별시 강북구 번동 31 도,25.0,40.0,43.0,5.0,7.0,0.0
7576,14,0.003,0.3,0.08,0.007,31.0,18.0,서울,도봉구,2022,5,11,도당로,서울특별시 도봉구 방학동 726-65 도,서울특별시 도봉구 쌍문동 20-7도,26.0,41.0,82.0,4.0,6.0,0.0
7577,13,0.003,0.3,0.056,0.015,26.0,11.0,서울,성북구,2022,5,11,동소문로,서울특별시 성북구 성북동1가 50-3도,서울특별시 성북구 길음동 14-1도,25.0,39.0,62.0,4.0,57.0,0.0
7578,13,0.003,0.3,0.054,0.026,30.0,12.0,서울,성북구,2022,5,11,동소문로,서울특별시 성북구 성북동1가 50-3도,서울특별시 성북구 길음동 14-1도,25.0,39.0,62.0,4.0,57.0,0.0
7579,13,0.003,0.3,0.056,0.015,26.0,11.0,서울,성북구,2022,5,11,성북로,서울특별시 성북구 성북동1가 50-3도,서울특별시 성북구 성북동 330-125 도,24.0,40.0,84.0,4.0,43.0,0.0
7580,13,0.003,0.3,0.054,0.026,30.0,12.0,서울,성북구,2022,5,11,성북로,서울특별시 성북구 성북동1가 50-3도,서울특별시 성북구 성북동 330-125 도,24.0,40.0,84.0,4.0,43.0,0.0
7581,13,0.003,0.3,0.073,0.008,26.0,12.0,서울,도봉구,2022,5,11,해등로,서울특별시 도봉구 쌍문동 509-11도,서울특별시 도봉구 창동 산135-1도,24.0,43.0,16.0,5.0,36.0,0.0
7582,13,0.003,0.3,0.073,0.008,26.0,12.0,서울,도봉구,2022,5,11,삼양로,쌍문동 424-31천,쌍문동 513-2대,25.0,42.0,8.0,5.0,34.0,0.0
7583,11,0.002,0.2,0.059,0.009,21.0,9.0,서울,강북구,2022,5,11,삼양로,서울특별시 강북구 우이동 207-16 도,서울특별시 성북구 길음동 586-44도,24.0,39.0,136.0,3.0,14.0,0.0
7584,13,0.003,0.3,0.056,0.015,26.0,11.0,서울,성북구,2022,5,11,아리랑로,서울특별시 성북구 정릉동 153-1천,서울특별시 성북구 동소문동6가 116-6 도,25.0,40.0,70.0,4.0,34.0,0.0
